signal_GHz,general_ideal__basic_p_s_i,general_ideal__basic_plus_p2,general_ideal__basic_plus_ps_pi,general_ideal__basic_plus_s2_i2,general_ideal__all_except_p2,general_ideal__all_except_ps_pi,general_ideal__all_except_s2_i2,general_ideal__all_8_modes,general__basic_p_s_i,general__basic_plus_p2,general__basic_plus_ps_pi,general__basic_plus_s2_i2,general__all_except_p2,general__all_except_ps_pi,general__all_except_s2_i2,general__all_8_modes
7.349999999999988,20.683977078664437,22.100272441166254,35.591947316342576,28.14712290240617,32.860882226771054,34.215091856654645,36.82487755239668,35.28678207623101,10.511499265028954,25.31323779350746,43.079666421012945,10.608588064676855,38.5729613176072,36.02003947962263,34.41520008527395,33.77821051026882
7.399999999999988,20.603426326307726,22.255095399416426,40.55605920848321,28.247689946841433,35.60587860744348,34.27410295612032,36.38988368913616,36.16267642102234,10.323379200148118,25.266160441409934,42.711995321002505,10.418864026819897,38.81191491219715,35.92270951597809,34.177549047708865,35.91818686472994
7.449999999999988,20.58857969880238,22.40430290322909,33.46912488373231,28.45303130939771,37.99008549635967,34.35744430248405,36.15629085183286,36.2343761029157,9.925793071144229,24.978759443074082,35.8660174098207,10.027781960663443,36.91901393857086,35.58928138094657,33.15518990809914,36.59915270406556
7.499999999999988,20.503570721062303,22.56585762077632,37.77223153693662,28.58592173721997,38.664443060272525,34.479207133417425,35.92966098118338,35.82801064635929,9.888846005524728,25.06135966699933,30.96882501080919,10.007431503551242,31.39206256350636,35.68789000014721,31.915684782787146,37.807475847499646
7.549999999999987,20.485952441032907,22.721955097632428,43.27475488269478,28.826934021698335,36.64812866925829,34.632082101445825,35.62897242457723,35.15438216230956,10.271886072459056,25.596417250902043,38.38199013374399,10.396222467574285,37.33416403811511,36.227898529356644,30.382133351860226,38.383514537370914
7.599999999999987,20.396544002899564,22.890737868506676,29.488048218612665,28.988084528555206,33.4425582450628,34.83972133467295,35.19941539176442,34.4621835344186,10.479213639865513,25.96728106466182,34.47044060193952,10.583978161533164,37.99177411992331,36.617971976819,27.97683220751637,38.16703675753109
7.649999999999987,20.376572325310285,23.054208350902286,19.656741336144464,29.254387599890027,21.764259160979837,35.0947723329423,34.65930911605416,33.862553457166825,10.190104350080214,25.797241507791316,40.90339339358625,10.220416041116556,37.92429124929064,36.4783934477009,24.611739077947274,37.615952631756244
7.699999999999987,20.283074852052483,23.230728782145054,9.007974860778875,29.429574110076196,10.002349545798104,35.37830051181186,33.955183542147296,33.558299539520505,9.844400687070145,25.603426180834955,42.32235713534472,9.732397429572465,36.881560075548016,36.30488233856249,21.264099237870767,37.06084176039119
7.749999999999987,20.261099272790673,23.402112171054203,-0.03405980405237405,29.70579467631243,0.05887641510593844,35.57322353100343,32.97443530290163,33.52854198886321,9.931388906063553,25.860019678451586,31.39145470672719,9.60006357753096,32.82892362900347,36.54132241485498,19.22655594957478,37.08521811424936
7.7999999999999865,20.163749596215617,23.586936097817492,-2.902887380904326,29.878514072765313,-3.001309746284144,35.55240481211255,31.497195434175474,33.69474908448062,10.293574914525003,26.428303228728556,22.801144111227714,9.689791215697886,24.048750095502783,37.014567783319606,18.66790311617978,37.51752948653589
