pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
13-3-13,1600,92.8,12.399999999999995,0.00035,0.00029,"[4.0, 8.0]",36.51998054205913,7.5,33.16016424648648,34.96732093757433,9.10580244503759,3.2398785786291766,1.0,1.0,1.0,"[(4.0, 4.0), (6.0, 6.5), (7.5, 8.0)]",2.5,True,27.41417809702154,36.51998054205913,False
13-3-13,900,52.2,11.2,0.00045,0.00029,"[4.0, 8.0]",44.578400516771595,5.5,40.70457584897157,40.9476568934556,9.655231187014927,3.058003544053215,1.0,1.0,1.0,"[(5.5, 6.0), (7.5, 8.0)]",2.0,True,34.92316932975667,44.578400516771595,False
13-3-13,1200,69.6,12.799999999999994,0.00045,0.00029,"[4.0, 8.0]",39.56886301463623,8.0,34.39662084579363,33.209185395465774,9.82784585373993,3.2834821096320685,1.0,1.0,1.0,"[(5.5, 5.5), (6.5, 6.5), (8.0, 8.0)]",1.5,True,29.7410171608963,39.56886301463623,False
13-3-13,1200,69.6,11.799999999999997,0.00035,0.00029,"[4.0, 8.0]",39.45276922204682,7.0,35.5747358323748,35.36340031185536,10.30779529002433,2.9572663490053572,1.0,1.0,1.0,"[(4.0, 4.0), (5.5, 6.0), (7.0, 7.0)]",2.0,True,29.144973932022488,39.45276922204682,False
13-3-13,900,52.2,11.599999999999998,0.00045,0.00029,"[4.0, 8.0]",42.287437568537534,5.0,39.07291273725588,39.786232343817204,10.37152247732313,3.024799727756165,1.0,1.0,1.0,"[(4.5, 5.0), (6.5, 7.0), (8.0, 8.0)]",2.5,True,31.915915091214405,42.287437568537534,False
13-3-13,900,52.2,11.399999999999999,0.00045,0.00029,"[4.0, 8.0]",44.92596839426983,4.5,40.28405061324156,40.891610461482344,10.651067071428713,3.7687605850947565,1.0,1.0,1.0,"[(4.5, 5.0), (6.5, 6.5), (7.5, 7.5)]",2.0,True,34.27490132284112,44.92596839426983,False
13-3-13,2200,127.6,12.399999999999995,0.00045,0.00029,"[4.0, 8.0]",41.640489711691686,7.0,37.64592562840082,38.85285587196827,10.976918126258713,3.4330088234202227,1.0,1.0,1.0,"[(4.5, 5.5), (7.0, 7.0), (8.0, 8.0)]",2.5,True,30.663571585432972,41.640489711691686,False
13-3-13,1200,69.6,11.599999999999998,0.00035,0.00029,"[4.0, 8.0]",41.71987672127861,7.5,36.681724368867464,37.275578644981834,11.046096616544851,3.1594224300456095,1.0,1.0,1.0,"[(7.0, 7.5)]",1.0,True,30.67378010473376,41.71987672127861,False
13-3-13,900,52.2,11.2,0.00045,0.00021999999999999998,"[4.0, 8.0]",40.51568796216259,5.5,35.879395038535606,36.348537388968765,11.38698751709309,3.3601716177804373,1.0,1.0,1.0,"[(5.5, 6.0)]",1.0,True,29.128700445069498,40.51568796216259,False
13-3-13,900,52.2,12.599999999999994,0.00045,0.00029,"[4.0, 8.0]",40.92665036242138,5.5,35.58756743288715,36.59102216880562,11.442914618653987,4.248639176347209,1.0,1.0,1.0,"[(5.5, 6.0), (7.0, 7.0)]",1.5,True,29.48373574376739,40.92665036242138,False
