supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
900,61.2,11.100000000000001,0.00027499999999999996,0.00021999999999999998,"[4.0, 8.0]",26.549130413548426,7.999999999999986,24.898619378675114,24.73875257925542,2.841830720920459,0.8391233857734413,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,23.707299692627966,26.549130413548426,True
900,61.2,12.950000000000003,0.00025,0.00015,"[4.0, 8.0]",35.37277053309794,7.999999999999986,33.812623700686714,34.00411280530557,2.854009168292265,0.6482952279752958,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,32.51876136480568,35.37277053309794,True
900,61.2,12.900000000000002,0.00025,0.00011999999999999999,"[4.0, 8.0]",29.21149322897858,4.1,27.698519792359736,27.6533861204772,2.8638162472039106,0.7130725127231581,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,26.34767698177467,29.21149322897858,True
900,61.2,13.150000000000006,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",31.553452877649878,4.1,30.00005668171197,29.933070768710465,2.8662702542704572,0.6950750710502587,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,28.68718262337942,31.553452877649878,True
900,61.2,12.75,0.00019999999999999998,0.00021999999999999998,"[4.0, 8.0]",36.37801123257487,5.899999999999993,35.51011865702493,35.657518895331705,2.8825711528036564,0.728644098440109,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,33.495440079771214,36.37801123257487,True
900,61.2,12.900000000000002,0.000225,0.00017999999999999998,"[4.0, 8.0]",37.08696734142809,7.999999999999986,35.611162245659216,35.63495504744148,2.951550028159204,0.6979627976690315,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,34.13541731326889,37.08696734142809,True
900,61.2,11.0,0.000225,0.00029,"[4.0, 8.0]",16.50648410955886,7.999999999999986,15.234837773454467,15.160170077322057,2.7007770957232236,0.8131638228300395,0.6097560975609756,0.0,0.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,13.805707013835635,16.50648410955886,False
900,61.2,11.05,0.000225,0.00031999999999999997,"[4.0, 8.0]",17.794232107866723,7.7999999999999865,16.49211238409403,16.49765561003179,2.779177252499224,0.7658495496268215,1.0,0.3170731707317073,0.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,15.015054855367499,17.794232107866723,False
900,61.2,11.200000000000003,0.00027499999999999996,0.00017999999999999998,"[4.0, 8.0]",4.335903415259024,7.999999999999986,3.176030821503677,3.3585331735009154,2.8685921132265015,0.6806324707307243,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,1.4673113020325224,4.335903415259024,False
900,61.2,11.250000000000004,0.00025,0.00021999999999999998,"[4.0, 8.0]",3.704444820964561,7.599999999999987,2.6570588000719093,2.7229217020371754,2.936011431760152,0.7780445206531267,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.099999999999985,True,0.7684333892044093,3.704444820964561,False
