pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_qualified
13.079999999999998,0.000285,0.00035999999999999997,"[4.0, 8.0]",38.23407800611263,6.249999999999992,37.356338932782315,37.61161427106267,2.9740011288184505,0.8236754156320192,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,35.26007687729418,38.23407800611263,True
13.089999999999998,0.000285,0.00035999999999999997,"[4.0, 8.0]",36.531945171493646,6.0999999999999925,35.49699703792005,35.770552794815075,3.2312919608472086,0.9646059975775139,1.0,1.0,1.0,"[(4.1, 7.899999999999986)]",3.8499999999999863,True,33.30065321064644,36.531945171493646,False
13.099999999999998,0.000285,0.00035999999999999997,"[4.0, 8.0]",33.780846936681336,5.799999999999994,32.621310923718966,32.936060337363116,3.758103534173191,1.0797749234259133,1.0,1.0,1.0,"[(4.1, 7.749999999999987)]",3.699999999999987,True,30.022743402508144,33.780846936681336,False
13.02,0.000285,0.00037,"[4.0, 8.0]",36.87158827446865,7.999999999999986,31.098155577268777,30.345115411338725,7.818722950713219,2.159865474581829,1.0,1.0,1.0,"[(7.449999999999988, 7.999999999999986)]",0.5999999999999979,True,29.05286532375543,36.87158827446865,False
13.03,0.000285,0.00037,"[4.0, 8.0]",38.03501281631217,7.999999999999986,32.49223006024402,31.719323925489928,7.523568164812019,2.0984009491623272,1.0,1.0,1.0,"[(7.399999999999988, 7.999999999999986)]",0.6499999999999977,True,30.51144465150015,38.03501281631217,False
13.04,0.000285,0.00037,"[4.0, 8.0]",38.98791829246638,7.999999999999986,33.711298219195136,32.97744873047487,7.185727296773713,2.026431945041269,1.0,1.0,1.0,"[(7.349999999999988, 7.999999999999986)]",0.6999999999999975,True,31.80219099569267,38.98791829246638,False
13.049999999999999,0.000285,0.00037,"[4.0, 8.0]",39.86834282366212,7.999999999999986,34.94370076109997,34.19475506433097,6.743105528714544,1.9290459315555695,1.0,1.0,1.0,"[(7.299999999999988, 7.999999999999986)]",0.7499999999999973,True,33.125237294947574,39.86834282366212,False
13.059999999999999,0.000285,0.00037,"[4.0, 8.0]",40.72903221060286,7.999999999999986,36.39948691175701,35.686703611448124,6.006069500943482,1.7658770054065676,1.0,1.0,1.0,"[(7.099999999999989, 7.999999999999986)]",0.9499999999999966,True,34.72296270965938,40.72903221060286,False
13.069999999999999,0.000285,0.00037,"[4.0, 8.0]",41.212130544368634,7.999999999999986,37.69415815630457,37.02439222978254,4.992889681000442,1.538258301896541,1.0,1.0,1.0,"[(6.79999999999999, 7.999999999999986)]",1.2499999999999956,True,36.21924086336819,41.212130544368634,False
13.079999999999998,0.000285,0.00037,"[4.0, 8.0]",41.207077260079714,7.999999999999986,38.56309670631431,37.89554177029454,3.897713230230785,1.2927103726800193,1.0,1.0,1.0,"[(6.249999999999992, 7.999999999999986)]",1.7999999999999936,True,37.30936402984893,41.207077260079714,False
13.089999999999998,0.000285,0.00037,"[4.0, 8.0]",40.732521976311766,7.749999999999987,39.15859654346224,38.8696153268989,2.7918096049543593,0.9870513313385303,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,37.94071237135741,40.732521976311766,True
13.099999999999998,0.000285,0.00037,"[4.0, 8.0]",39.954682219932735,7.199999999999989,39.087044857904075,39.23545272296546,2.6246220916026175,0.7330779680389437,1.0,1.0,1.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True,37.33006012833012,39.954682219932735,True
12.920000000000002,0.00031499999999999996,0.00029,"[4.0, 8.0]",23.940013015874424,5.399999999999995,22.793257726208974,23.23319781644587,4.2950342473621355,1.1758222247099777,1.0,1.0,0.9629629629629629,"[(4.0, 7.549999999999987)]",3.599999999999987,True,19.64497876851229,23.940013015874424,False
12.930000000000001,0.00031499999999999996,0.00029,"[4.0, 8.0]",22.237518161033854,5.399999999999995,21.099846640411958,21.51365518541749,4.274398486757448,1.1792278751938012,1.0,1.0,0.8148148148148148,"[(4.0, 7.549999999999987)]",3.599999999999987,True,17.963119674276406,22.237518161033854,False
12.940000000000001,0.00031499999999999996,0.00029,"[4.0, 8.0]",20.49642209612934,5.449999999999995,19.371489752390875,19.809304928016225,4.250213388678343,1.1841534458761045,1.0,0.9259259259259259,0.43209876543209874,"[(4.0, 7.549999999999987)]",3.599999999999987,True,16.246208707450997,20.49642209612934,False
