frequency_GHz,S11_13_3_13_dB,S21_13_3_13_dB,bloch_phase_13_3_13_rad_per_mm,group_delay_13_3_13_ps_per_mm,S11_16_2_16_dB,S21_16_2_16_dB,bloch_phase_16_2_16_rad_per_mm,group_delay_16_2_16_ps_per_mm,S11_15_4_15_dB,S21_15_4_15_dB,bloch_phase_15_4_15_rad_per_mm,group_delay_15_4_15_ps_per_mm
5.049999999999993,-25.05213294186941,-0.013591122100926396,19.42170827040731,613.5605266084498,-20.194112841368987,-0.04173123610760069,19.39172526071763,612.4217488423366,-20.130957868834,-0.04234516825463182,19.45151551731516,615.1547513965419
5.0999999999999925,-25.02896889320546,-0.013663726538906587,19.614463826568425,613.6044633647017,-20.177073516446082,-0.041895753503331475,19.584123084808265,612.4604495301845,-20.130523870986284,-0.042349421115612185,19.6447718057186,615.2091615965978
5.149999999999992,-25.009283283264676,-0.013726041737174354,19.8072473252706,613.64943140322,-20.163673096532968,-0.04202605750488781,19.776545510489296,612.5000442896692,-20.13416012612079,-0.04231381940518901,19.83806283381376,615.2654029830637
5.199999999999992,-24.989597673323896,-0.013788356935442118,20.000030823972775,613.6943994417383,-20.150272676619856,-0.04215636150644415,19.968967936170326,612.5396390491538,-20.1377963812553,-0.042278217694765835,20.03135386190892,615.3216443695298
5.249999999999992,-24.973373143415674,-0.013840142836950323,20.19284288863767,613.7404247339057,-20.140523047138647,-0.04225167642188704,20.16141551650317,612.5801156850705,-20.145554655797994,-0.042202460177563975,20.224680825322977,615.3797761363306
5.299999999999992,-24.957148613507457,-0.013891928738458525,20.385654953302566,613.7864500260731,-20.130773417657437,-0.042346991337329935,20.353863096836008,612.620592320987,-20.153312930340693,-0.04212670266036211,20.41800778873704,615.4379079031315
5.349999999999992,-24.94438393196623,-0.013932946687374357,20.57849628909264,613.8335315785857,-20.12466104245332,-0.04240696800494877,20.546336386957854,612.6619859472526,-20.16523732484671,-0.04201079488832579,20.611371867364806,615.497974807831
5.3999999999999915,-24.931619250425005,-0.013973964636290187,20.77133762488272,613.8806131310982,-20.1185486672492,-0.042466944672567584,20.7388096770797,612.7033795735182,-20.17716171935273,-0.04189488711628947,20.804735945992572,615.5580417125304
5.449999999999991,-24.922330071738543,-0.014003965462531152,20.964208853971414,613.9287658666301,-20.116092265114723,-0.042491095328230775,20.931309274177412,612.7457022541798,-20.193313478715307,-0.04173890987516295,20.998138391705243,615.6200847717898
5.499999999999991,-24.913040893052084,-0.014033966288772116,21.157080083060105,613.976918602162,-20.113635862980242,-0.04251524598389396,21.123808871275127,612.7880249348414,-20.209465238077886,-0.04158293263403642,21.191540837417914,615.6821278310491
5.549999999999991,-24.907229910979865,-0.014052800507048564,21.349981929362265,614.0262449191365,-20.11482759200044,-0.042503526101760565,21.31633534564603,612.8312713090314,-20.22992291597841,-0.04138704631514516,21.384982881653354,615.7461978300423
5.599999999999991,-24.901418928907646,-0.014071634725325008,21.54288377566442,614.0755712361112,-20.11601932102064,-0.042491806219627164,21.50886182001694,612.8745176832215,-20.250380593878937,-0.04119115999625388,21.578424925888793,615.8102678290354
5.649999999999991,-24.899105386003463,-0.014079146683597525,21.735816990031125,614.1259820440255,-20.120880002636202,-0.04244406962360167,21.701415762111232,612.9187236840633,-20.275202509540687,-0.040955972409162544,21.771907884336727,615.8764267847397
5.69999999999999,-24.896791843099276,-0.01408665864187004,21.92875020439783,614.1763928519399,-20.125740684251767,-0.042396333027576165,21.89396970420552,612.9629296849049,-20.300024425202437,-0.0407207848220712,21.965390842784657,615.9425857404441
5.74999999999999,-24.898001859599095,-0.01408272872696499,22.121715398789508,614.227913402548,-20.134314695291224,-0.042312391293083236,22.086551729475424,613.0080969371136,-20.32930570365958,-0.040446813040612074,22.15891602481578,616.0108859879882
5.79999999999999,-24.899211876098914,-0.014078798812059937,22.31468059318119,614.2794339531561,-20.14288870633068,-0.04222844955859029,22.279133754745324,613.0532641893224,-20.358586982116723,-0.04017284125915294,22.3524412068469,616.0791862355323
5.84999999999999,-24.903962608661082,-0.014063390113991407,22.507678550181215,614.3321498397484,-20.155184886705715,-0.04210864797483107,22.471744455682703,613.0994079814883,-20.39243168171932,-0.03986078143198088,22.546009993917203,616.14972281088
5.89999999999999,-24.90871334122325,-0.014047981415922875,22.70067650718124,614.3848657263409,-20.16748106708075,-0.04198884639107183,22.664355156620083,613.1455517736542,-20.426276381321912,-0.03954872160480881,22.7395787809875,616.2202593862278
5.9499999999999895,-24.917071223575245,-0.014020955351805047,22.893707946309735,614.4387164038728,-20.18356956609508,-0.04183312664331869,22.856995167889377,613.1927103769606,-20.4647934872831,-0.039199499921408455,22.933192601893396,616.2930913086257
5.999999999999989,-24.925429105927243,-0.013993929287687217,23.086739385438236,614.4925670814048,-20.199658065109407,-0.04167740689556554,23.049635179158667,613.239868980267,-20.503310593244287,-0.038850278238008094,23.126806422799287,616.3659232310235
6.049999999999989,-24.937418645003998,-0.013955339778461619,23.279805013195432,614.547594373443,-20.219561545301676,-0.04148636786949144,23.24230514134473,613.288041708006,-20.546619648447766,-0.03846500342494449,23.32046673316253,616.4411560192317
6.099999999999989,-24.949408184080752,-0.01391675026923602,23.472870640952628,614.6026216654811,-20.239465025493946,-0.041295328843417335,23.434975103530792,613.336214435745,-20.58992870365125,-0.03807972861188088,23.51412704352577,616.5163888074399
6.149999999999989,-24.96509063147063,-0.013866598533164158,23.665971229415693,614.6588838779735,-20.26326403543078,-0.041069206811539444,23.627675650435112,613.385428182826,-20.63819214563299,-0.03765941462496831,23.707835404741562,616.594121005022
6.199999999999989,-24.98077307886051,-0.013816446797092296,23.859071817878753,614.715146090466,-20.28706304536761,-0.040843084779661545,23.820376197339428,613.434641929907,-20.686455587614727,-0.03723910063805573,23.90154376595735,616.671853202604
6.2499999999999885,-25.0002096092539,-0.01375479138055553,24.052208146817325,614.7726420946635,-20.314821283736247,-0.0405824877595539,24.013108003344005,613.4849352679337,-20.73979120480887,-0.036785443841155153,24.095301757480943,616.7521595460954
6.299999999999988,-25.019646139647296,-0.013693135964018763,24.2453444757559,614.8301380988612,-20.342579522104884,-0.04032189073944625,24.20583980934858,613.5352286059605,-20.793126822003018,-0.03633178704425456,24.289059749004533,616.8324658895868
6.349999999999988,-25.042902978372656,-0.013620084777211595,24.43851731582872,614.8889065563625,-20.374370776854633,-0.040027531953447264,24.39860355672541,613.5866166399353,-20.851735040823968,-0.03584607051602005,24.48286902614782,616.9154940648428
6.399999999999988,-25.06615981709802,-0.013547033590404422,24.631690155901538,614.9476750138637,-20.406162031604385,-0.03973317316744827,24.59136730410223,613.6380046739101,-20.91034325964492,-0.035360353987785524,24.67667830329111,616.9985222400991
6.449999999999988,-25.093326603658667,-0.013462689634197103,24.82490033546185,615.0077206918108,-20.44205561598573,-0.039406016230285404,24.784163686214818,613.6905119823049,-20.974393045812388,-0.034844438584167275,24.87054063109687,617.0844174115182
6.499999999999988,-25.120493390219313,-0.01337834567798978,25.018110515022165,615.067766369758,-20.477949200367075,-0.039078859293122534,24.976960068327404,613.7430192906995,-21.038442831979854,-0.03432852318054902,25.06440295890263,617.1703125829373
6.549999999999987,-25.151660023522158,-0.013282878791191948,25.211358810719275,615.1291241850129,-20.518069822362616,-0.03871957379652598,25.169789798333955,613.7966832587508,-21.10814919680898,-0.033784211850056284,25.258320175101723,617.2591747870626
6.599999999999987,-25.182826656825007,-0.013187411904394113,25.404607106416385,615.1904820002677,-20.558190444358154,-0.038360288299929414,25.362619528340506,613.8503472268022,-21.177855561638108,-0.03323990051956355,25.452237391300816,617.348036991188
6.649999999999987,-25.218077703570575,-0.01308107605063062,25.597894390481358,615.2532088347715,-20.60263966534404,-0.03796998388103086,25.555483346584204,613.905206931698,-21.253454259059747,-0.03266913623657918,25.64621138664564,617.4400386619583
6.699999999999987,-25.253328750316147,-0.012974740196867125,25.79118167454633,615.3159356692754,-20.64708888632993,-0.0375796794621323,25.7483471648279,613.9600666365938,-21.329052956481384,-0.032098371953594815,25.840185381990462,617.5320403327287
6.749999999999987,-25.29279550604673,-0.012857726216816141,25.98450879510842,615.3800168608219,-20.695979524363658,-0.03715958041609398,25.941245833572808,614.0161460519537,-21.410788022002567,-0.031503387654872365,26.03421821089876,617.6273651668077
6.7999999999999865,-25.332262261777313,-0.012740712236765154,26.177835915670514,615.4440980523686,-20.744870162397387,-0.03673948137005566,26.13414450231771,614.0722254673138,-21.49252308752375,-0.030908403356149906,26.22825103980706,617.7226900008869
6.849999999999986,-25.376050605135088,-0.01261335481447928,26.37120372653572,615.509581937829,-20.7983449826855,-0.0362907825627451,26.327078792033138,614.1295743724817,-21.580671772505863,-0.03029151431657614,26.422344823871263,617.8215046635364
6.899999999999986,-25.419838948492863,-0.012485997392193401,26.56457153740093,615.5750658232894,-20.851819802973615,-0.03584208375543454,26.52001308174856,614.1869232776495,-21.66882045748798,-0.029674625277002372,26.616438607935464,617.9203193261859
6.949999999999986,-25.468103979158126,-0.012348572170485678,26.75798094744042,615.6420332888941,-20.910028075810228,-0.0353661637083178,26.71298381725313,614.2455922138614,-21.763699965712142,-0.02903821047930919,26.810595611011063,618.022859701545
6.999999999999986,-25.516369009823386,-0.012211146948777951,26.951390357479912,615.7090007544988,-20.96823634864684,-0.03489024366120104,26.9059545527577,614.3042611500734,-21.85857947393631,-0.028401795681616004,27.004752614086655,618.1254000769042
7.049999999999986,-25.569248246926296,-0.012064058593186808,27.14484232214431,615.7774444907649,-21.031346617384074,-0.034388573324235824,27.098962568032725,614.3642847542976,-21.960521725739678,-0.027748490494535046,27.19897525418683,618.2318860272941
7.099999999999985,-25.622127484029207,-0.011916970237595663,27.33829428680871,615.8458882270311,-21.09445688612131,-0.0338869029872706,27.291970583307748,614.4243083585218,-22.062463977543047,-0.027095185307454084,27.393197894287006,618.3383719776841
7.149999999999985,-25.679796580309446,-0.011760611228094547,27.53178970578381,615.9158602853014,-21.162656431528664,-0.03336104226506622,27.485016746697944,614.4857623738342,-22.171836893918016,-0.026427745381133082,27.587488711554386,618.4490756851808
7.199999999999985,-25.73746567658969,-0.011604252218593429,27.725285124758916,615.9858323435717,-21.23085597693602,-0.03283518154286184,27.678062910088144,614.5472163891465,-22.281209810292992,-0.025760305454812078,27.78177952882176,618.5597793926776
7.249999999999985,-25.800115980714633,-0.011439028513337132,27.918825018905004,616.0574263322835,-21.304344705585013,-0.032286859819197745,27.871148150756383,614.6101524636473,-22.398419284830844,-0.02508160038139219,27.976141283303615,618.674982128304
7.299999999999985,-25.862766284839577,-0.011273804808080833,28.11236491305109,616.1290203209954,-21.377833434234006,-0.03173853809553365,28.064233391424626,614.673088538148,-22.5156287593687,-0.0244028953079723,28.170503037785465,618.7901848639307
7.3499999999999845,-25.930593843371565,-0.011100234333430528,28.305950299685783,616.2022227642285,-21.45683688130324,-0.03116955073552617,28.25735864261854,614.7375633742394,-22.64113023940405,-0.023715872468606396,28.36493862308001,618.9102076102218
7.399999999999984,-25.998421401903556,-0.01092666385878022,28.499535686320478,616.2754252074616,-21.535840328372473,-0.030600563375518683,28.450483893812457,614.8020382103307,-22.7666317194394,-0.023028849629240487,28.559374208374553,619.030230356513
7.449999999999984,-26.071661007077378,-0.010745247441693284,28.69316756936972,616.3502899720628,-21.62063024578516,-0.030012654705997264,28.643650155949263,614.8681393922949,-22.90091084013046,-0.02233666895725003,28.753886787887613,619.1554404402357
7.499999999999984,-26.144900612251202,-0.010563831024606346,28.886799452418963,616.425154736664,-21.70542016319785,-0.029424746036475838,28.836816418086062,614.9342405742592,-23.035189960821526,-0.02164448828525957,28.948399367400672,619.2806505239582
7.549999999999984,-26.223801645299936,-0.010375136070353702,29.08047891689145,616.5017417241949,-21.79626143336071,-0.028820003283626768,29.030024734475045,615.0020598345541,-23.178790137265835,-0.020950343726965442,29.142992296326888,619.4114209212913
7.599999999999984,-26.302702678348673,-0.010186441116101055,29.27415838136394,616.5783287117258,-21.887102703523567,-0.028215260530777695,29.223233050864025,615.069879094849,-23.322390313710144,-0.02025619916867132,29.337585225253104,619.5421913186243
7.6499999999999835,-26.387557834226996,-0.009991017377866812,29.467886506460133,616.6567555672597,-21.984318887484328,-0.02759567405171334,29.41648453719679,615.1395005224115,-23.475914502205843,-0.019563358567546686,29.532262135693987,619.678969801838
7.699999999999983,-26.47241299010532,-0.009795593639632566,29.66161463155633,616.7351824227934,-22.08153507144509,-0.026976087572648976,29.609736023529557,615.209121949974,-23.629438690701544,-0.018870517966422053,29.726939046134873,619.8157482850518
7.749999999999983,-26.563518731471817,-0.009594136874533152,29.85539265012209,616.8154928566449,-22.18547616774321,-0.02634380529379627,29.803031828784682,615.2806404715819,-23.793527133566368,-0.01818242619537907,29.921703855972304,619.9590442901975
7.799999999999983,-26.654624472838318,-0.009392680109433735,30.049170668687857,616.8958032904965,-22.289417264041337,-0.02571152301494356,29.996327634039808,615.3521589931898,-23.957615576431195,-0.017494334424336087,30.116468665809734,620.1023402953434
7.849999999999983,-26.752329762326582,-0.009185855709275628,30.24299971485165,616.9780721742515,-22.400481822188723,-0.02506871437864581,30.189668993197408,615.4257082556111,-24.132962135833292,-0.01681450250723141,30.311325647321436,620.2527415168051
