pump_GHz,mean_abs_mismatch_rad_per_mm,minimum_mismatch_rad_per_mm,maximum_mismatch_rad_per_mm,peak_to_peak_mismatch_rad_per_mm
12.039999999999978,0.4274078509044938,0.38525568619240147,0.44895114180907925,0.06369545561667778
12.059999999999977,0.4296706062968315,0.3866601974528585,0.45134550524985073,0.06468530779699222
12.079999999999977,0.43192571623719184,0.3880647087133191,0.4537398686906329,0.06567515997731377
12.099999999999977,0.43418082617755155,0.3894692199737797,0.45613423213141147,0.06666501215763176
12.119999999999976,0.4363988616663806,0.3907914449287233,0.45850756830910555,0.06771612338038224
12.139999999999976,0.4386168971552087,0.3921136698836669,0.46088090448679964,0.06876723460313272
12.159999999999975,0.4408268780901568,0.3934358948386105,0.46325424066449017,0.06981834582587965
12.179999999999975,0.4430288044712249,0.39475811979355413,0.46562757684218425,0.07086945704863012
12.199999999999974,0.4452307308522923,0.3960803447484942,0.4680009130198748,0.0719205682713806
12.219999999999974,0.44739508932636624,0.3973202936782272,0.47031992539582745,0.07299963171760027
12.239999999999974,0.44955944780043966,0.39856024260795664,0.47263893777177657,0.07407869516381993
12.259999999999973,0.4517153498513477,0.39980019153770385,0.47495795014773634,0.07515775861003249
12.279999999999973,0.45386279547907565,0.4010401404674333,0.477276962523689,0.0762368220562557
12.299999999999972,0.4560102411068031,0.4022800893971663,0.4795959748996381,0.07731588550247182
12.319999999999972,0.45810477614763573,0.40342303384720424,0.4818797521192799,0.07845671827207568
12.339999999999971,0.46019931118847557,0.4045659782972635,0.48416352933892526,0.07959755104166177
12.359999999999971,0.4622849971829327,0.40570892274732273,0.48644730655856705,0.08073838381124432
12.37999999999997,0.46436183413101445,0.40685186719736777,0.48873108377820884,0.08187921658084107
12.39999999999997,0.466438671079096,0.407994811647427,0.4910148609978471,0.08302004935042007
12.41999999999997,0.46847526456272753,0.4090541330247248,0.4932412331526912,0.08418710012796637
12.43999999999997,0.4705118580463658,0.41011345440202973,0.4954676053075424,0.08535415090551268
12.459999999999969,0.47253921972252133,0.41117277577933464,0.4976939774623901,0.08652120168305544
12.479999999999968,0.4745573495912003,0.41223209715663955,0.4999203496172342,0.08768825246059464
12.499999999999968,0.4765754794598796,0.41329141853394447,0.5021467217720783,0.08885530323813384
12.519999999999968,0.4785405464264886,0.4142551479745862,0.5043392570479241,0.09008410907333797
12.539999999999967,0.4805056133930977,0.4152188774152279,0.50653179232377,0.0913129149085421
12.559999999999967,0.48246107680400424,0.4161826068558696,0.5087243275996194,0.09254172074374978
12.579999999999966,0.4844069366592007,0.4171463362965113,0.5109168628754581,0.0937705265789468
12.599999999999966,0.48635279651440416,0.41811006573716014,0.513109398151304,0.09499933241414382
12.619999999999965,0.4882413673948762,0.4189749270034042,0.5152270018360241,0.09625207483261988
12.639999999999965,0.4901299382753485,0.4198397882696625,0.5173446055207478,0.09750481725108529
12.659999999999965,0.4920085460225146,0.4207046495359066,0.5194622092054679,0.09875755966956135
12.679999999999964,0.49387719063637425,0.42156951080216487,0.5215798128901916,0.10001030208802675
12.699999999999964,0.4957458352502338,0.42243437206841605,0.5236974165749118,0.1012630445064957
12.719999999999963,0.49755540922513164,0.4231996606605861,0.5257766312410546,0.10257697058046844
