pattern,supercell_repeats,device_length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite,minimum_in_band_gain_db,maximum_in_band_gain_db,strict_pass
15-4-15,900,61.2,12.599999999999994,0.00045,0.00029,"[4.0, 8.0]",23.861363511759663,6.0,6.9910006603198775,1.762991633676142,24.5344357359706,9.68255941903107,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(5.5, 6.0)]",1.0,True,-0.6730722242109375,23.861363511759663,False
15-4-15,1200,81.6,12.999999999999993,0.00045,0.00029,"[4.0, 8.0]",22.669153784467223,6.0,5.970923397284778,0.7550817535184685,23.351990478419495,8.649935742787527,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(6.0, 6.5)]",1.0,True,-0.6828366939522708,22.669153784467223,False
15-4-15,1600,108.8,13.399999999999991,0.00045,0.00029,"[4.0, 8.0]",23.50185211718355,7.0,7.137435620402826,2.579244799072983,24.2117888251693,8.60766563851224,0.2222222222222222,0.2222222222222222,0.1111111111111111,"[(7.0, 7.0)]",0.5,True,-0.7099367079857523,23.50185211718355,False
15-4-15,1600,108.8,13.199999999999992,0.00045,0.00029,"[4.0, 8.0]",26.947210353069856,7.5,7.158547013502546,0.9541869652143464,27.742869411473745,9.943661527564881,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(7.5, 7.5)]",0.5,True,-0.7956590584038874,26.947210353069856,False
15-4-15,2200,149.6,11.0,0.00035,0.00029,"[4.0, 8.0]",36.332188532961084,5.0,8.133080529884829,0.6130805562759263,37.33533416959798,14.063709369934786,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(5.0, 5.0)]",0.5,True,-1.0031456366368954,36.332188532961084,False
15-4-15,1600,108.8,12.799999999999994,0.00045,0.00029,"[4.0, 8.0]",29.59282111122599,8.0,7.912127523718938,1.5449422938262056,32.13604291615896,11.40393638113343,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(7.5, 8.0)]",1.0,True,-2.5432218049329687,29.59282111122599,False
15-4-15,1600,108.8,13.399999999999991,0.00035,0.00029,"[4.0, 8.0]",25.32957406531144,7.0,6.250664427157926,0.7026907804063881,27.942035581429906,9.541246453841225,0.2222222222222222,0.2222222222222222,0.1111111111111111,"[(7.0, 7.0)]",0.5,True,-2.6124615161184654,25.32957406531144,False
15-4-15,1600,108.8,13.199999999999992,0.00035,0.00029,"[4.0, 8.0]",23.315064474693994,7.0,6.256650235230477,0.40006601223119787,26.175120665904025,9.875247726564597,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(7.0, 7.5)]",1.0,True,-2.8600561912100324,23.315064474693994,False
15-4-15,1600,108.8,12.399999999999995,0.00045,0.00029,"[4.0, 8.0]",25.181461994664037,8.0,7.8994735520230535,1.949129343940614,28.27386624155359,10.02755588472902,0.2222222222222222,0.2222222222222222,0.2222222222222222,"[(7.5, 8.0)]",1.0,True,-3.0924042468895556,25.181461994664037,False
15-4-15,900,61.2,13.199999999999992,0.00045,0.00029,"[4.0, 8.0]",17.147350806458338,5.5,4.219178578173622,0.6357011306962256,17.203135161747642,6.63253821848084,0.2222222222222222,0.1111111111111111,0.0,"[(5.5, 5.5), (8.0, 8.0)]",1.0,True,-0.055784355289303776,17.147350806458338,False
