frequency_GHz,S11_13_3_13_dB,S21_13_3_13_dB,phase_delay_13_3_13_rad_per_mm,group_delay_13_3_13_ps_per_mm,S11_16_2_16_dB,S21_16_2_16_dB,phase_delay_16_2_16_rad_per_mm,group_delay_16_2_16_ps_per_mm,S11_15_4_15_dB,S21_15_4_15_dB,phase_delay_15_4_15_rad_per_mm,group_delay_15_4_15_ps_per_mm
19.199999999999942,-12.778520468470948,-0.2353125262260781,74.92615359332976,626.8361389930602,-13.773544474675735,-0.18607928507817512,74.56186545517474,624.7551886383544,-10.03504001140147,-0.45369842827259954,74.72762164035184,615.6886885728245
19.249999999999943,-12.750329533198363,-0.2369038079456717,75.12307342107178,626.8305587623045,-13.794526107969652,-0.1851698057501247,74.75828898852241,625.0052049620017,-10.044518504251252,-0.4526596587508971,74.92121661506,615.9767576258835
19.29999999999994,-12.722138597925785,-0.2384950896652651,75.31999324881377,626.8249785315486,-13.815507741263573,-0.18426032642207413,74.95471252187006,625.2552212856489,-10.053996997101038,-0.45162088922919436,75.11481158976815,616.2648266789424
19.34999999999994,-12.693947662653203,-0.24008637138485858,75.5169130765558,626.8193983007927,-13.836489374557496,-0.18335084709402352,75.15113605521773,625.5052376092962,-10.063475489950825,-0.45058211970749157,75.3084065644763,616.5528957320014
19.39999999999994,-12.665756727380622,-0.24167765310445208,75.7138329042978,626.8138180700369,-13.85747100785142,-0.1824413677659729,75.3475595885654,625.7552539329433,-10.07295398280061,-0.4495433501857887,75.50200153918446,616.8409647850605
19.449999999999942,-12.639917096766004,-0.24317511485523366,75.91075181375928,626.8188563687681,-13.882697463989267,-0.181369862307968,75.54430967695794,626.0262403011549,-10.085241605454529,-0.4482118230092307,75.6959791731567,617.161603884704
19.499999999999943,-12.61407746615139,-0.24467257660601516,76.10767072322075,626.8238946674993,-13.907923920127118,-0.18029835684996293,75.74105976535044,626.2972266693664,-10.097529228108451,-0.4468802958326723,75.88995680712895,617.4822429843476
19.54999999999994,-12.588237835536775,-0.24617003835679652,76.30458963268221,626.8289329662307,-13.933150376264969,-0.17922685139195793,75.93780985374296,626.5682130375778,-10.109816850762371,-0.445548768656114,76.08393444110118,617.8028820839912
19.59999999999994,-12.562398204922161,-0.24766750010757801,76.50150854214367,626.8339712649619,-13.958376832402822,-0.17815534593395288,76.1345599421355,626.8391994057894,-10.122104473416293,-0.4442172414795556,76.27791207507342,618.1235211836348
19.64999999999994,-12.53886815498736,-0.24906432690068478,76.69844103251151,626.8508820145147,-13.987936476622073,-0.17693348290213773,76.33166453851004,627.1301887022132,-10.137224095039057,-0.4426013955993748,76.4723129037335,618.4758542205044
19.69999999999994,-12.515338105052564,-0.2504611536937913,76.89537352287934,626.8677927640674,-14.017496120841326,-0.1757116198703225,76.52876913488457,627.421177998637,-10.152343716661825,-0.44098554971919374,76.66671373239355,618.828187257374
19.74999999999994,-12.491808055117765,-0.25185798048689795,77.09230601324717,626.8847035136201,-14.047055765060582,-0.17448975683850718,76.72587373125911,627.7121672950608,-10.167463338284595,-0.4393697038390126,76.86111456105364,619.1805202942437
19.79999999999994,-12.468278005182968,-0.2532548072800046,77.289238503615,626.9016142631729,-14.076615409279839,-0.17326789380669186,76.92297832763366,628.0031565914845,-10.182582959907364,-0.4377538579588314,77.0555153897137,619.5328533311133
19.84999999999994,-12.447019884354052,-0.2545446549752138,77.48619991442574,626.9312310282078,-14.11062573329573,-0.17191127402772546,77.12045975189491,628.3123290409181,-10.200553466803694,-0.43586549803661123,77.25037853319014,619.9154529218927
19.89999999999994,-12.42576176352514,-0.2558345026704228,77.68316132523645,626.9608477932428,-14.144636057311628,-0.17055465424875887,77.31794117615618,628.6215014903518,-10.218523973700028,-0.43397713811439076,77.4452416766666,620.2980525126723
19.94999999999994,-12.404503642696229,-0.25712435036563175,77.88012273604716,626.9904645582778,-14.178646381327521,-0.1691980344697924,77.51542260041742,628.9306739397853,-10.23649448059636,-0.4320887781921704,77.64010482014301,620.6806521034517
19.99999999999994,-12.383245521867314,-0.2584141980608408,78.07708414685787,627.0200813233129,-14.212656705343418,-0.16784141469082584,77.71290402467869,629.2398463892189,-10.254464987492694,-0.43020041826994987,77.83496796361946,621.0632516942313
