signal_GHz,pump_14.60GHz_gain_dB,pump_14.70GHz_gain_dB,pump_14.80GHz_gain_dB,pump_14.90GHz_gain_dB,pump_15.00GHz_gain_dB,pump_15.10GHz_gain_dB,pump_15.20GHz_gain_dB,pump_15.30GHz_gain_dB,pump_15.40GHz_gain_dB,pump_15.50GHz_gain_dB,pump_15.60GHz_gain_dB,pump_15.70GHz_gain_dB,pump_15.80GHz_gain_dB,pump_15.90GHz_gain_dB,pump_16.00GHz_gain_dB,pump_16.10GHz_gain_dB,pump_16.20GHz_gain_dB,pump_16.30GHz_gain_dB,pump_16.40GHz_gain_dB,pump_16.50GHz_gain_dB,pump_16.60GHz_gain_dB,pump_16.70GHz_gain_dB,pump_16.80GHz_gain_dB,pump_16.90GHz_gain_dB,pump_17.00GHz_gain_dB,pump_17.10GHz_gain_dB,pump_17.20GHz_gain_dB,pump_17.30GHz_gain_dB,pump_17.40GHz_gain_dB,pump_17.50GHz_gain_dB,pump_17.60GHz_gain_dB,pump_17.70GHz_gain_dB,pump_17.80GHz_gain_dB,pump_17.90GHz_gain_dB,pump_18.00GHz_gain_dB,pump_18.10GHz_gain_dB,pump_18.20GHz_gain_dB,pump_18.30GHz_gain_dB,pump_18.40GHz_gain_dB,pump_18.50GHz_gain_dB,pump_18.60GHz_gain_dB,pump_18.70GHz_gain_dB,pump_18.80GHz_gain_dB,pump_18.90GHz_gain_dB,pump_19.00GHz_gain_dB,pump_19.10GHz_gain_dB,pump_19.20GHz_gain_dB,pump_19.30GHz_gain_dB,pump_19.40GHz_gain_dB,pump_19.50GHz_gain_dB,pump_19.60GHz_gain_dB
4.7,0.117108685477,0.0956316978995,0.050685695087,0.0349766170752,0.453938034793,0.835085193582,0.626045560516,1.22944582413,3.36196823297,0.10746422186,11.9882676791,18.796565146,23.431027311,26.0945712738,28.0279560923,29.1688765477,29.9721370684,30.4280958768,30.7255910017,30.8707942113,30.9441032425,30.9514514245,30.9270444951,30.8723266236,30.7983371753,30.6930913014,30.536725895,30.257413709,29.7040222424,28.486757451,0.000177299048445,19.0918957244,0.873296565286,2.71982667337,1.89223943308,1.06221412816,0.000583852099152,0.072795026504,0.00675155346158,0.123044394388,0.0981823353528,29.6248330014,1.22244962235,0.257389032109,0.011140455207,0.0403937563379,0.0725200866854,0.0874395506651,0.0286820908802,0.0126214071619,0.194484940282
4.75,0.125015711935,0.112892899075,0.0751191074576,0.0152175833724,0.377117443226,0.97638006593,0.442319526064,1.63250425373,3.10346898508,1.13774104972,13.7137613961,20.0373474539,24.365642467,26.8437450572,28.6161251098,29.6412842427,30.3415632643,30.7232950854,30.9566660224,31.0562682646,31.0909240335,31.0722856128,31.0283394028,30.9662363092,30.8962609028,30.8180008445,30.7246770402,30.5845843237,30.3206026088,29.7235051111,0.00118507473701,0.00459461884317,15.3691000379,2.76559961182,0.000377737394488,0.0939900142306,0.277185666779,0.296220373213,0.0107912787863,0.0312627350565,0.226697437459,1.67408139645,28.1718663901,0.202083077312,0.0887898390837,0.020406282471,0.0634157986352,0.0767940757459,0.0426633690007,0.0014986137605,0.0737216635949
4.8,0.132108966494,0.130571544857,0.103667962698,0.00332123717079,0.299698992366,1.11149171669,0.271446275564,2.03806328537,2.69368159439,3.01997951242,15.2916378291,21.1834870179,25.228237353,27.5273731445,29.1417889393,30.0533835777,30.6543683131,30.9642809715,31.1359590056,31.1908137722,31.1871831505,31.1408312756,31.0736755038,30.9967243575,30.9181762831,30.8445576078,30.775560595,30.703417849,30.595824262,30.3584123876,29.7386207859,1.12472880142e-06,23.50147336,10.4188763962,4.09452281217,1.59106252151,0.965689633276,0.0941301309727,0.176224754497,0.000693161064177,0.167063918108,5.43499139992e-05,29.5115934876,0.466328470696,0.259111167383,0.000472991883666,0.0557384172905,0.0682361225215,0.0545922527924,0.00072570981439,0.072861351223
4.85,0.138078442362,0.147586150078,0.13425454538,4.56473365325e-05,0.227842450949,1.23176432405,0.134482308597,2.41192074821,2.15278871113,5.12146404952,16.6808745402,22.2013663001,25.9900782374,28.121776876,29.5884775458,30.3954513539,30.9050747699,31.1496814823,31.265573492,31.2797684504,31.2412114367,31.1684828657,31.0782999546,30.9836834213,30.890524542,30.8086337282,30.7399378241,30.6882787628,30.6426723482,30.5663475374,30.3398544276,8.15627057562e-05,0.00291032543932,20.9020555696,0.397895652119,1.15554540625,0.790179048152,0.028681466059,0.169375479805,0.0544882300385,0.0766417295478,0.12640849468,2.0162827426,27.8595877387,0.395058870116,0.0296090476856,0.0497164849227,0.0612074804247,0.049225994455,0.00709889540468,0.0369403086477
4.9,0.143129098634,0.164344598268,0.167641843665,0.00520275024869,0.160928642017,1.3392363955,0.0391936152407,2.75466481909,1.47888617679,7.21604934747,17.9677626928,23.1478998631,26.6925498571,28.6620434589,29.9854657145,30.6913322855,31.1138747755,31.2968894478,31.3605269941,31.336488134,31.2652254685,31.1670729057,31.0541924932,30.9404571203,30.8294062585,30.7322331286,30.6511608059,30.5956112572,30.565255023,30.554697645,30.5201673107,30.3144837599,0.000131566145169,26.5952471069,17.5603557217,3.14407688678,0.561608054127,0.514312007049,0.357671310892,0.258301514561,0.0181274973614,0.162804504047,0.124262755549,29.0538442787,0.0179866224049,0.190003318709,0.0211157455971,0.0552984244337,0.0450574689213,0.0175706645703,0.0142533985829
4.95,0.147051889595,0.179964461776,0.201416744992,0.0182338137889,0.10461286413,1.42745601745,0.000635926527653,3.04334417792,0.773673904003,9.09589010615,19.111696383,23.9925094494,27.3116646879,29.1306375538,30.3221367627,30.9347985188,31.2792043693,31.4066873448,31.4244714679,31.366806582,31.2670910503,31.1465616506,31.0135716738,30.8822502707,30.7539412667,30.6400666428,30.5420709153,30.4713028261,30.4314427761,30.4304670669,30.4582925782,30.4627183181,0.000322012130492,0.00105764259057,24.8187602361,9.86565286655,3.33209145222,1.65150232775,0.0708089704733,0.0375311268662,0.109286197055,0.113831811251,0.0268468717926,1.43110929295,27.3009898645,0.503007721795,0.000406363355048,0.0727289888784,0.0417464173631,0.0168131169108,0.0026843098196
5,0.150009899197,0.194938029797,0.236475394698,0.0392912442908,0.0580903961286,1.49927675558,0.0242218405865,3.28251779758,0.180464500597,10.8337992863,20.1818880677,24.7821919074,27.882770677,29.5546238722,30.6194351162,31.143361691,31.4142855761,31.4900522468,31.4658107741,31.3774318508,31.2519762732,31.1111382418,30.9597581617,30.8118940233,30.6669129657,30.5355389142,30.418214366,30.3262004258,30.2641368708,30.2453335791,30.2751157101,30.3491252427,30.4008798037,0.00051185501957,28.6106837713,22.5109532804,0.0860431628311,0.0637270076406,0.0499467938897,0.630427166046,0.268167551071,0.0513248584872,0.110259057236,0.421906128834,28.4101748483,0.173725672462,0.0886617822107,0.061314683807,0.0390128218134,0.0163974787981,9.1668523631e-05
5.05,0.151929603361,0.208408596632,0.270741422711,0.0665988705355,0.0251482691174,1.5510532644,0.111026593362,3.45747723488,0.01572332925,12.3737363812,21.1392737149,25.4858949365,28.3871615818,29.9222862127,30.8702547875,31.3135147198,31.5188914857,31.5493596581,31.4886584006,31.3739031198,31.226820017,31.068791782,30.9022634186,30.7404623096,30.5814133951,30.4348381565,30.3001746128,30.1876713468,30.1013738872,30.055520928,30.0607134578,30.1309936552,30.2568394171,0.00182613344831,4.06494113904e-05,27.4983916194,17.3043943692,4.26743638689,2.0152434419,0.461648394093,0.00582349284929,0.144157904766,0.12020699558,0.00536311933441,0.221843345593,26.3484132673,0.468006510515,0.01862214364,0.0754060880266,0.0162493967257,0.00025912357853
5.1,0.152910908774,0.220893443151,0.305186182104,0.100582330068,0.00529027708624,1.58455379009,0.261846194747,3.57182190206,0.551383949706,13.7980630198,22.0373247955,26.1447418514,28.8522042502,30.2540584836,31.0900306521,31.457307667,31.6019041748,31.5906860241,31.4971342078,31.3588054862,31.1928661969,31.019849449,30.840401184,30.6664494985,30.4951432869,30.3349452593,30.1841358959,30.0515881651,29.9400154674,29.8623838613,29.8300688587,29.8628811367,29.9756228052,30.1609322869,0.000949896976226,29.7284991091,25.9728291752,9.25817034623,1.78211285361,0.176804605776,0.734919510326,0.19516509871,0.0817651753713,0.0399081083186,0.694293613288,27.6820524541,0.686534694712,0.0124210473424,0.0966101890802,0.0162363418642,0.000520666124261
5.15,0.152992564762,0.231776242107,0.33767271236,0.138901221364,0.000128068011341,1.59866312731,0.461589343152,3.61834008034,1.74547622101,15.0645619636,22.8489783113,26.7353742049,29.2609976668,30.5403584418,31.2749232048,31.5737688958,31.6645227129,31.6169030803,31.4953540192,31.3372574971,31.1557718556,30.9708249025,30.7811122593,30.5978447821,30.417178822,30.2463255381,30.08281728,29.9338867554,29.8012047677,29.6956639868,29.6272598725,29.6159006402,29.6834652524,29.8524109586,0.00384372060715,0.00044134330621,29.1335937572,22.4172840239,2.28512865123,1.51782642431,0.943050481562,0.123792933156,0.137215870835,0.090339730197,0.0960674592922,0.567157153319,24.847783345,0.308946916674,0.0728535972956,0.0557434601298,0.000879941335574
5.2,0.152206375845,0.241463020017,0.369351891121,0.182359182315,0.00938774213383,1.59433829433,0.708837097557,3.59579012435,3.3583162976,16.2462433409,23.6128560727,27.2868200612,29.6372335342,30.79806372,31.435895301,31.670491839,31.7118213196,31.6312158097,31.4848030517,31.3095255767,31.1148515476,30.920115335,30.722219221,30.5316462041,30.343624278,30.1642191139,29.9903765893,29.8274217922,29.6761128265,29.5447751851,29.4411336331,29.3824852136,29.3902309244,29.495462156,29.7256817357,0.00122072643967,30.1410694403,28.244045881,17.037893738,3.8972114002,1.01058908642,0.588842155908,0.081319098426,0.091720659023,0.000677825411051,0.755230878452,26.946910311,1.11982606071,0.0082379028088,0.106248282943,0.00132160068417
5.25,0.15069416585,0.249534345027,0.398494708227,0.227861397052,0.0322729092721,1.57268115051,0.980160061961,3.50376395352,5.0468803612,17.31116823,24.3028081094,27.7810595977,29.9691069893,31.0202574204,31.5703458068,31.7476373882,31.7456783975,31.6365958408,31.4693048261,31.2798292177,31.0749222699,30.8725919288,30.6689966141,30.4731935414,30.2802778322,30.0950480137,29.9140108079,29.7410271453,29.5757931168,29.4245049572,29.2929344562,29.1950377846,29.1494305293,29.1864718409,29.3446819011,0.00534863423666,0.0021037710403,29.9199312057,25.9554558403,2.08301889778,0.349091808874,1.18579227915,0.331770248023,0.0902761977579,0.0413365275038,0.253619895039,3.04788104063,22.5456163429,0.116650150204,0.130512650935,0.0255164731831
5.3,0.148418593355,0.256330663489,0.426071442817,0.276624111523,0.0689345016131,1.53360338203,1.27599083962,3.3353623834,6.72462100179,18.3103900419,24.9535778833,28.2423723265,30.2726594476,31.2192471854,31.6865855912,31.8104129934,31.7689427889,31.6343509977,31.4488627549,31.2473714391,31.0342970629,30.8261950604,30.6187178771,30.4195299812,30.2236842252,30.0346425231,29.8487724209,29.6684549773,29.492520013,29.3250316818,29.1697905045,29.0370005971,28.9414487534,28.9084305206,28.9751096499,29.1896640959,0.00118106219964,30.052056778,29.5051837446,22.3263134541,4.21194898268,1.87916119931,0.264421600413,0.00419801265104,0.0741712837456,0.0266935764817,0.53896290311,26.2434293239,1.21535396961,0.0773278434355,0.0838837647815
5.35,0.14560313439,0.261595457261,0.450730671254,0.32563297272,0.116535131493,1.48029737366,1.57189831393,3.09804073202,8.25959983808,19.2135637817,25.544256271,28.6562884693,30.5403951511,31.3905621054,31.783198767,31.859637575,31.7837594477,31.6273290469,31.4268276422,31.2158316098,30.9966343788,30.7846809436,30.5750209075,30.3742279178,30.1772563304,29.98651618,29.7983145436,29.6137098542,29.4310320603,29.2525243067,29.0803665413,28.9217815835,28.7878676546,28.6989362407,28.6868841181,28.7989385608,0.00555632710069,0.00421247558693,30.0645789497,28.2476952116,12.3481338719,0.305027403427,0.996503821448,0.503086165507,0.0315488616246,0.00434977497477,0.377776062404,4.58118915967,19.2019979615,0.00473270799168,0.15589638092
5.4,0.142142984978,0.265600463342,0.47345588177,0.376273308799,0.17576027785,1.41130393382,1.87160990537,2.77874318597,9.70732874916,20.0689947385,26.1020443649,29.042406532,30.7851785567,31.5432515977,31.8659499072,31.8984652686,31.7914228321,31.6156871221,31.402387892,31.1836634471,30.9600592433,30.7458311259,30.5354796741,30.334637496,30.1381856764,29.9475671985,29.7590756896,29.5726269012,29.3861987479,29.2003052679,29.0157893099,28.8369966128,28.6715097278,28.5342779312,28.4499627985,28.4581636524,28.6195839359,0.000846466421977,29.6412453506,29.9741408975,25.9460607211,0.937964489799,2.09765313202,0.0120541292107,0.0326789438733,0.0383930864276,0.110229149431,0.173215991158,25.6070400776,0.944985402606,0.173535442747
5.45,0.138325613338,0.268240363487,0.493090182795,0.425491929718,0.242295475558,1.33188063017,2.1539935624,2.39540680969,11.001010182,20.8443868769,26.6079604777,29.3892766761,31.0005520877,31.6746247204,31.9344568941,31.9281199541,31.7941307577,31.6021111207,31.3784441212,31.153914884,30.9275389805,30.7123478963,30.5026023461,30.302932027,30.1083281652,29.9192683562,29.7322380515,29.5461252925,29.3587435603,29.1692427177,28.9774822656,28.785484372,28.5982229695,28.4261287789,28.2879679463,28.2152222913,28.2601604526,0.00434631097914,0.0056796517391,29.7753179523,29.4793356927,19.2971974953,2.54435521439,0.437552693493,0.52452308002,0.000278424058298,0.00783260437106,0.386338196785,2.81506756826,14.239840741,0.0438490050821
5.5,0.13398911428,0.269681207128,0.510584409521,0.475044229304,0.317525256977,1.23949892523,2.4277986797,1.9392484963,12.2215397352,21.5833228902,27.0860761891,29.7121244956,31.1974701504,31.7914678957,31.9923630777,31.95036054,31.7921735055,31.5859143493,31.3537783232,31.1249014811,30.8972041153,30.6822275805,30.4744429467,30.2771044452,30.0857011301,29.8996764472,29.7158013228,29.5320367028,29.3461445029,29.1561081805,28.9610161601,28.7608692598,28.5582873832,28.3596387686,28.177874282,28.0361765797,27.9748217206,28.0574294497,0.000392554903894,29.0451319075,29.8729825816,28.2556749986,5.84126344659,1.34295391767,0.13343048712,0.167001703394,0.00711812431008,0.203605226306,0.00223487476259,25.0508550431,0.464436176902
5.55,0.129484157816,0.269980168493,0.525074611341,0.521854028132,0.396146641036,1.14099446049,2.67441299566,1.44657347464,13.3145620013,22.2526791462,27.5200338253,30.0016577091,31.3706696704,31.8917867625,32.0401466279,31.9666711901,31.7877342602,31.5696635417,31.3309346756,31.0990835928,30.8711761393,30.6575085629,30.4524022823,30.2583014164,30.0708852936,29.8888267,29.7091764871,29.5291488494,29.3465152999,29.1583865622,28.9633480034,28.7598465067,28.5487527691,28.3333475323,28.1221242465,27.9317318787,27.7926529384,27.7558834261,0.00233894496623,0.00574014511381,29.2247223041,29.8877519424,23.9851766713,4.42373163304,0.0057257479218,0.368851239323,0.0237335880649,0.0557331974479,0.26422690906,2.58443615445,6.7108403131
5.6,0.124560826528,0.269188476841,0.537356101538,0.568085046655,0.480630795315,1.0331873383,2.90414392966,0.927919231538,14.3489049435,22.8952551492,27.9303582948,30.2715098329,31.5290925926,31.9808614586,32.0800738146,31.9778580389,31.7804306118,31.5521244915,31.3083663724,31.0748289963,30.8479248644,30.6364439132,30.435105362,30.2451896119,30.0628146071,29.8858644914,29.7117524235,29.5369438522,29.3595241839,29.1756942829,28.9837503915,28.7808617543,28.5665657183,28.341389236,28.1100028233,27.8830138374,27.6814827393,27.5431727877,27.5340563445,5.8136481458e-05,28.365550407,29.4060884478,29.4500932134,15.342351643,0.113594932594,0.628225219422,0.327299362935,0.00226003783343,0.246550623519,0.305336108335,24.5912151094
5.65,0.119609137609,0.26749451739,0.546928827444,0.610884539221,0.56510585245,0.923604038948,3.10287358766,0.461022365743,15.2803813247,23.4799037143,28.3030195343,30.5139965428,31.66829783,32.0574624976,32.1129168087,31.9854051797,31.7722236662,31.5357410422,31.2883212754,31.0541016187,30.8288622213,30.6203354608,30.4232388986,30.2379985404,30.0611004675,29.8897326588,29.7216869569,29.5528935644,29.3815778766,29.2033897355,29.016510553,28.8172091726,28.6039325904,28.3753165144,28.1330660545,27.8834616484,27.6403839818,27.4314480869,27.3065970389,0.000572752812787,0.00434223289683,28.5340803008,29.712570979,27.1018421013,3.78529425294,0.400087568232,0.130266725061,0.0944916533818,0.121241962788,0.0867818684961,13.895474491
5.7,0.114378302128,0.264845432217,0.554316576661,0.652156850998,0.652588642593,0.809026189545,3.27917111251,0.113690598136,16.1651148121,24.0377731585,28.6562218198,30.739964897,31.7954065985,32.1251782761,32.1400155514,31.9895184099,31.762526407,31.5191510764,31.2693050302,31.035447762,30.8128458801,30.6080070186,30.4159230251,30.2361086979,30.0654460526,29.9005133767,29.7394285149,29.577731673,29.4138327896,29.2430332236,29.0634424625,28.8706106189,28.6624034223,28.4357773737,28.1899950129,27.9276974394,27.6563557366,27.3945030361,27.1767384528,27.065894307,3.28326664551e-05,27.6628513496,28.7356942632,29.7906916282,21.4421854409,0.870273244737,1.13401739789,0.413182520242,0.0309876671838,0.208375003904,0.89731203865
5.75,0.109244959536,0.2615389824,0.559344502614,0.689675377668,0.737355579992,0.697578573597,3.42449720278,0.00160117878515,16.9699412098,24.5485334652,28.9765809918,30.9421128563,31.9076177251,32.1836352248,32.1623210143,31.9917455344,31.7530832804,31.5042589161,31.2530859008,31.0202649001,30.8008361842,30.6000382636,30.4132435073,30.2390512213,30.0747734541,29.9163912769,29.762421951,29.6079535999,29.4518688081,29.2889762138,29.1174903276,28.9325065243,28.7316065693,28.5105096758,28.2669282383,28.0004437104,27.7142821892,27.4199421298,27.140728789,26.9234397505,1.55458808738e-05,0.00218833160899,27.7941325888,29.1696123921,28.8833758262,0.0551307585352,1.44184435736,8.69120674816e-05,0.17071697156,0.164714741319,1.43520342998e-05
5.8,0.103904739338,0.25742184843,0.562353149141,0.725258799439,0.822906782223,0.585325868719,3.5453871996,0.203994881079,17.7344232308,25.0367080714,29.2803843842,31.1315993836,32.0099609237,32.2352745289,32.1804912326,31.991728242,31.7429706009,31.4899691898,31.2383709642,31.0073943584,30.7918255153,30.5957463113,30.4147886072,30.246765679,30.0894118878,29.9380950488,29.7918656803,29.6453486476,29.4978149446,29.3438399043,29.1819470806,29.0069308472,28.8160244718,28.6044063099,28.3683067673,28.1052597005,27.8145517773,27.5018736398,27.1806502609,26.8828669167,26.6671581759,0.00034702359572,26.985109049,27.9661368192,29.5352712613,25.5467463113,3.46883516815,1.28488215395,0.362587795835,0.0787957149079,0.109708413261
5.85,0.0987734115857,0.252893985326,0.563413403899,0.756884483037,0.903834575228,0.480858244602,3.63607924585,0.727318718886,18.4321622867,25.4844062443,29.5555943879,31.3013307913,32.1004651269,32.2801046084,32.195637527,31.9910413684,31.7339241837,31.4777056937,31.226495127,30.997876299,30.7864680886,30.595239471,30.4201788953,30.2583146663,30.1077446353,29.9634106061,29.82466565,29.6858523631,29.5467116377,29.4016032634,29.2492850822,29.0843274613,28.9042038398,28.7035684065,28.4778422965,28.2228860487,27.935421133,27.6168431964,27.2730721849,26.9257225487,26.6152425122,0.00101695955724,0.00044518494753,27.0535570979,28.4293055445,29.6074304244,10.3771165843,2.22263778491,0.138643532891,0.205295986766,0.156442226113
5.9,0.0935250587038,0.247687714747,0.562656764183,0.786384415625,0.983900372138,0.380287527121,3.70154717756,1.53818602258,19.0992158139,25.911860298,29.8173377522,31.4599945549,32.1832546244,32.3197627934,32.2078596133,31.9890300101,31.724852441,31.4664719274,31.2164371951,30.9907480581,30.7840285572,30.5981564701,30.4294051668,30.2740502726,30.1306052651,29.9935709834,29.8625402733,29.7319167803,29.6013486943,29.4656057833,29.3234779036,29.1698870623,29.0021634329,28.8148562593,28.6030415385,28.3616692229,28.0848467612,27.7711111711,27.4198017665,27.0435598788,26.6666198308,26.3448040448,0.000847413079596,26.3544680636,27.1778178638,28.9126996764,28.0558002254,4.75312574236,0.919638191042,0.197440021443,0.116144385263
5.95,0.0885577392388,0.242268424946,0.560384526113,0.812119245636,1.05817654449,0.290933541541,3.73915041142,2.49834855266,19.709438363,26.3044474831,30.0552115991,31.6026905943,32.256911964,32.3545189018,32.2183434457,31.9872073392,31.7172315953,31.4574768295,31.2091169325,30.9866940829,30.7848087895,30.6042784747,30.4417277349,30.2927413793,30.1561125759,30.0259631033,29.9022851715,29.7792019423,29.6567337449,29.5296594956,29.3971599106,29.2542507526,29.0984665983,28.924540376,28.7273850663,28.5012776484,28.2390565014,27.9366599618,27.5891353164,27.2022780183,26.7886523498,26.3871699858,0.00310537380703,6.58159449586e-05,26.3551374667,27.5961054932,29.5541577085,18.5473029126,2.06267788089,0.489348442271,0.172979162794
6,0.0835361702314,0.236332273684,0.556528955744,0.835555634866,1.1304746027,0.209682369532,3.75121996422,3.56362572622,20.294642401,26.6801405416,30.2801652512,31.7360266679,32.3243660263,32.3854271618,32.226897467,31.9847879021,31.7101320296,31.4497331738,31.2036886316,30.9850311636,30.7883855348,30.6135569833,30.4574507968,30.3150460012,30.1854037262,30.0622793754,29.9459846387,29.8302989542,29.7160093701,29.5974947708,29.4746480788,29.3424530726,29.1992237766,29.0397604095,28.8592105625,28.6515870584,28.4091676731,28.1256863658,27.7929042116,27.4109522129,26.9826251193,26.5318617975,26.1042529154,0.00128217735177,25.7935183092,26.4093676135,28.1008562813,29.2826173957,2.40887132781,0.243319766065,0.0343388282745
6.05,0.0788577085248,0.230400365895,0.551595175234,0.855496531609,1.19630487009,0.142497712669,3.73838432356,4.61150840056,20.8292399185,27.0243291139,30.4853898615,31.8565401233,32.3846404902,32.412929311,32.234687742,31.9831003776,31.7047664088,31.4443362008,31.2009364654,30.9861576209,30.7947264376,30.6254574967,30.4755982429,30.3394229208,30.2163666325,30.0997043783,29.9900448906,29.8812484764,29.7739873052,29.6630906081,29.5486438447,29.4261900351,29.2941895124,29.1479308622,28.9829298506,28.7936485969,28.571493906,28.3096402352,27.9971900163,27.630276787,27.2042094222,26.7321410298,26.2413016987,0.00524576847701,0.0013281452432,25.7152796852,26.7527380917,29.004708262,23.7807488297,0.802201372848,0.8022212479
6.1,0.0741588791816,0.224044953487,0.545321177516,0.873280433795,1.25949030335,0.0861809871343,3.70042032063,5.6603711478,21.3447208442,27.3549149474,30.6798894426,31.9693672238,32.4401536617,32.4375999948,32.2411911303,31.9812616716,31.7001289053,31.4403441774,31.2000938164,30.9895833316,30.8036750226,30.6402167576,30.4967830517,30.3668872754,30.2503574029,30.1401064048,30.0369218823,29.9347107676,29.8339583163,29.7302329786,29.623497959,29.5101850868,29.3888194792,29.2556527838,29.1065406801,28.9367011114,28.7375687739,28.5019870126,28.2174161408,27.8768958404,27.4694354352,26.9992841309,26.477521242,25.9497396461,0.00141415957274,25.3099880143,25.6977806593,27.2042425952,29.516581334,4.04038177811,0.0511394790941
6.15,0.0698576945535,0.217867111338,0.538417326082,0.887948224725,1.31603327705,0.0450075943767,3.6411794115,6.63192585019,21.815189833,27.6568954626,30.8568537105,32.071269441,32.4903243276,32.4600329849,32.2477205106,31.9807480095,31.697509498,31.4386229664,31.2016663644,30.9954661789,30.8149597663,30.65712185,30.519671393,30.3957874935,30.2852876328,30.1808775951,30.083337719,29.986483044,29.8914576225,29.7934745743,29.6929942233,29.5867207083,29.4740863036,29.3518086729,29.2166296116,29.0639498524,28.8866133803,28.6766917614,28.4210609499,28.1108640636,27.7309684188,27.2786748298,26.7523159818,26.1813099483,0.00629178518504,0.0036366167436,25.1542229657,25.9353968257,28.1849928753,27.1091681335,0.0953697863788
6.2,0.0655687429134,0.211353040535,0.530373586855,0.900595461439,1.36983905544,0.0164470627091,3.55738602859,7.57531679441,22.2698364885,27.9480852226,31.0254217759,32.1671363648,32.5366934068,32.4804380949,32.2535015065,31.9802907878,31.6957260699,31.4383861988,31.2051441049,31.0035339226,30.8286479316,30.6765339896,30.5452618734,30.427270484,30.3225937556,30.2236947376,30.1314172492,30.0396019677,29.9492976064,29.8560053324,29.7606484666,29.6602311973,29.5548468771,29.4419188282,29.3192229901,29.1832499304,29.0274508525,28.844971155,28.6227473803,28.3501494555,28.0095895905,27.5919501104,27.0864281669,26.5062625402,25.8807132772,0.00116600407885,24.9146088787,25.0553053282,26.3071558467,29.0926724146,14.9834572145
