gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
13.386766917293231,0.9510243510108457,5.328607424113919,11.446999656821804,nan
13.436867167919797,0.9621488625582688,5.407549561795889,11.809621005249564,nan
13.486967418546364,0.9734056492783063,5.488223227339554,12.205616453417313,nan
13.53706766917293,0.9847963605114864,5.570694863488014,12.641693594131542,nan
13.587167919799496,0.9963226688849651,5.655034961637199,13.1268175537164,nan
13.637268170426063,1.0079862707358298,5.741318400643357,13.673353614261597,nan
13.687368421052629,1.019788886545109,5.829624821796652,14.299038885373118,nan
13.737468671679196,1.0317322613828848,5.9200390446931515,15.030629367625894,nan
13.787568922305763,1.0438181653648506,6.01265152947607,15.9112874948941,nan
13.837669172932328,1.0560483941207157,6.107558891790394,17.01753243074805,nan
13.887769423558895,1.0684247692748463,6.20486447783133,18.505987913331452,nan
13.937869674185462,1.0809491389395578,6.304679008101523,20.789041944053967,nan
13.987969924812028,1.0936233782214992,6.407121299968219,25.899259216581285,nan
14.038070175438595,1.1064493897415768,6.512319080884024,nan,nan
14.08817042606516,1.119429104168865,6.620409906272587,nan,nan
14.138270676691727,1.1325644807690296,6.73154219867007,nan,nan
14.188370927318294,1.1458575079677293,6.845876427864619,nan,nan
14.23847117794486,1.1593102039295533,6.963586455631345,nan,nan
14.288571428571426,1.1729246171530208,7.084861073400216,nan,nan
14.338671679197994,1.1867028270822315,7.209905767054599,nan,nan
14.388771929824559,1.2006469447357522,7.338944750346107,nan,nan
14.438872180451126,1.214759113353355,7.47222331753,nan,nan
14.488972431077691,1.2290415090612785,7.610010577309087,nan,nan
14.539072681704258,1.2434963415566398,7.752602644736233,nan,nan
14.589172932330825,1.258125854811748,7.900326386326744,nan,nan
14.63927318295739,1.2729323277990217,8.05354383757792,nan,nan
14.689373433583958,1.2879180752372776,8.212657443175898,nan,nan
14.739473684210523,1.3030854483601895,8.378116310876198,nan,nan
14.78957393483709,1.3184368357077538,8.550423723860627,nan,nan
14.839674185463657,1.3339746639416186,8.730146228249293,nan,nan
14.889774436090223,1.349701398685178,8.917924709501836,nan,nan
14.93987468671679,1.3656195453893971,9.1144880040534,nan,nan
14.989974937343357,1.381731650225326,9.320669776061099,nan,nan
15.040075187969922,1.3980403010043532,9.53742964669395,nan,nan
15.09017543859649,1.4145481281272714,9.76587993036562,nan,nan
15.140275689223055,1.4312578055632632,10.007319863917948,nan,nan
15.190375939849622,1.448172051860022,10.263279999080366,nan,nan
15.240476190476189,1.4652936311861837,10.535580609281432,nan,nan
15.290576441102754,1.4826253544074017,10.826409779798354,nan,nan
15.340676691729321,1.5001700801973936,11.138429720252523,nan,nan
15.390776942355886,1.5179307161853575,11.474924499408312,nan,nan
15.440877192982454,1.5359102201412402,11.840010218526562,nan,nan
15.49097744360902,1.5541116012004115,12.238942238249088,nan,nan
15.541077694235586,1.5725379211293302,12.678578762532187,nan,nan
15.591177944862153,1.5911922956339322,13.168107202485315,nan,nan
15.64127819548872,1.6100778957124786,13.720235191742645,nan,nan
15.691378446115285,1.6291979490547455,14.353255982563052,nan,nan
15.741478696741853,1.648555741489495,15.094893271334644,nan,nan
15.791578947368418,1.6681546184822733,15.99015586381541,nan,nan
15.841679197994985,1.6879979866856842,17.1195782101372,nan,nan
15.891779448621552,1.708089315544378,18.65047755341171,nan,nan
15.941879699248117,1.7284321389571282,21.036385858372427,nan,nan
15.991979949874684,1.7490300569984765,26.758893212574584,nan,nan
16.042080200501253,1.7698867377025471,nan,nan,nan
16.09218045112782,1.7910059189117564,nan,nan,nan
16.142280701754384,1.8123914101933396,nan,nan,nan
16.19238095238095,1.8340470948266665,nan,nan,nan
16.242481203007518,1.8559769318645563,nan,nan,nan
16.292581453634085,1.878184958271957,nan,nan,nan
16.342681704260652,1.9006752911454738,nan,nan,nan
16.392781954887216,1.9234521300175023,nan,nan,nan
16.442882205513783,1.9465197592488543,nan,nan,nan
16.49298245614035,1.96988255051399,nan,nan,nan
16.543082706766917,1.9935449653832202,nan,nan,nan
16.593182957393484,2.0175115580064604,nan,nan,nan
16.643283208020048,2.0417869779033486,nan,nan,nan
16.693383458646615,2.0663759728648476,nan,nan,nan
16.743483709273182,2.091283391971709,nan,nan,nan
16.79358395989975,2.1165141887355023,nan,nan,nan
16.843684210526316,2.142073424368191,nan,nan,nan
16.89378446115288,2.1679662711866556,nan,nan,nan
16.943884711779447,2.194198016158849,nan,nan,nan
16.993984962406014,2.2207740645987033,nan,nan,nan
17.04408521303258,2.247699944017338,nan,nan,nan
17.094185463659148,2.274981308138534,nan,nan,nan
17.144285714285715,2.302623941086915,nan,nan,nan
17.19438596491228,2.3306337617577904,nan,nan,nan
17.244486215538846,2.3590168283782056,nan,nan,nan
17.294586466165413,2.387779343269196,nan,nan,nan
