gain_dB,dG_dB_gamma_-20dB,dG_dB_gamma_-13dB,dG_dB_gamma_-11dB,dG_dB_gamma_-10dB
6.8236340852130315,0.41832451740337995,2.137073278540162,3.4978809339587253,4.556610671566035
6.873734335839598,0.42318589585146665,2.16290078951997,3.5430887929377386,4.61995079837539
6.923834586466164,0.428103949498734,2.1890661605826565,3.589007110673988,4.684486757307597
6.973934837092731,0.43307934546008175,2.215574773713636,3.635652267363547,4.750255650283769
7.024035087719297,0.43811275892801926,2.2424321323334016,3.6830412353975985,4.817296409258891
7.074135338345863,0.4432048732783747,2.2696438652803756,3.7311916094344966,4.885649920747424
7.12423558897243,0.44835638017765245,2.2972157309647914,3.7801216384098058,4.955359161113789
7.174335839598997,0.45356797969209245,2.3251536217024733,3.8298502596357435,5.026469343763013
7.224436090225563,0.4588403803984411,2.3534635682378813,3.8803971351552917,5.099028079509064
7.274536340852129,0.46417429949649625,2.3821517444664053,3.931782690531817,5.1730855515612575
7.324636591478695,0.46957046292343996,2.41122447236649,3.984028156272123,5.248694706756318
7.3747368421052615,0.47502960547002454,2.4406882271528083,4.0371556120998155,5.325911464878967
7.424837092731829,0.48055247089861997,2.4705496426624345,4.091188034317119,5.404794948162581
7.474937343358395,0.48613981206319734,2.5008155169867132,4.146149346516693,5.485407733349205
7.525037593984961,0.49179239103126376,2.531492818362318,4.2020644739312605,5.567816129021942
7.575137844611527,0.4975109792078026,2.5625886913358773,4.258959401738074,5.65209048131128
7.625238095238094,0.503296357461269,2.5941104632174774,4.316861237668023,5.738305511530304
7.6753383458646605,0.5091493162516776,2.626065650839328,4.3757982793057275,5.826540689824345
7.725438596491227,0.5150706557608351,2.6584619676370265,4.435800086508063,5.916880649544046
7.775538847117793,0.5210611860247609,2.6913073310719104,4.496897559414735,6.009415647785012
7.82563909774436,0.5271217270683587,2.7246098704143478,4.5591230225763475,6.104242078405493
7.875739348370926,0.533253109042371,2.7583779349090842,4.622510315784032,6.201463044863723
7.925839598997492,0.5394561723626909,2.7926201023452664,4.687094892250715,6.301189001443469
7.9759398496240586,0.5457317678520722,2.8273451880552978,4.752913924868939,6.403538472903302
8.026040100250626,0.5520807568842968,2.862562254368424,4.8200064213549085,6.508638864346522
8.076140350877191,0.5585040115308606,2.898280620546709,4.8884133491847095,6.616627375232225
8.126240601503758,0.5650024147102419,2.934509873233111,4.958177771338355,6.72765203402018
8.176340852130325,0.5715768603397987,2.971259877443489,5.029344993992239,6.841872873072294
8.22644110275689,0.5782282534903838,3.0085407881366777,5.101962727443653,6.959463267261291
8.276541353383458,0.5849575105437097,3.046363062399327,5.176081261714768,7.080611464443266
8.326641604010023,0.5917655593525764,3.084737472284898,5.2517536584716265,7.205522341767648
