freq_GHz,S21_db_engineered,k_star_engineered_rad
19.342,-2.68468766688e-12,0.00292899160285
19.344,-2.59211223009e-12,0.00292998058883
19.346,-2.49953679331e-12,0.0029309695748
19.348,-2.40696135652e-12,0.00293195856078
19.35,-2.31438591973e-12,0.00293294754675
19.352,-2.22181048294e-12,0.00293393653273
19.354,-2.12923504615e-12,0.0029349255187
19.356,-2.03665960936e-12,0.00293591450468
19.358,-1.94408417257e-12,0.00293690349065
19.36,-1.85150873578e-12,0.00293789247663
19.362,-1.75893329899e-12,0.00293888146261
19.364,-1.6663578622e-12,0.00293987044858
19.366,-1.57378242541e-12,0.00294085943456
19.368,-1.48120698863e-12,0.00294184842053
19.37,-1.38863155184e-12,0.00294283740651
19.372,-1.29605611505e-12,0.00294382639248
19.374,-1.20348067826e-12,0.00294481537846
19.376,-1.11090524147e-12,0.00294580436443
19.378,-1.01832980468e-12,0.00294679335041
19.38,-9.2575436789e-13,0.00294778233638
19.382,-8.33178931101e-13,0.00294877132236
19.384,-7.40603494312e-13,0.00294976030834
19.386,-6.48028057523e-13,0.00295074929431
19.388,-5.55452620734e-13,0.00295173828029
19.39,-4.62877183945e-13,0.00295272726626
19.392,-3.70301747155e-13,0.00295371625224
19.394,-2.77726310367e-13,0.00295470523821
19.396,-1.85150873577e-13,0.00295569422419
19.398,-9.25754367882e-14,0.00295668321016
19.4,-6.16676288628e-25,0.00295767219614
19.402,-6.94315775924e-14,0.00295869525653
19.404,-1.38863155184e-13,0.00295971831692
19.406,-2.08294732776e-13,0.00296074137731
19.408,-2.77726310368e-13,0.0029617644377
19.41,-3.4715788796e-13,0.00296278749809
19.412,-4.16589465552e-13,0.00296381055848
19.414,-4.86021043143e-13,0.00296483361887
19.416,-5.55452620735e-13,0.00296585667926
19.418,-6.24884198327e-13,0.00296687973965
19.42,-6.94315775919e-13,0.00296790280004
19.422,-7.63747353511e-13,0.00296892586043
19.424,-8.33178931103e-13,0.00296994892082
19.426,-9.02610508694e-13,0.00297097198121
19.428,-9.72042086286e-13,0.0029719950416
19.43,-1.04147366388e-12,0.00297301810199
19.432,-1.11090524147e-12,0.00297404116238
19.434,-1.18033681906e-12,0.00297506422277
19.436,-1.24976839665e-12,0.00297608728316
19.438,-1.31919997425e-12,0.00297711034355
19.44,-1.38863155184e-12,0.00297813340394
19.442,-1.45806312943e-12,0.00297915646433
19.444,-1.52749470702e-12,0.00298017952472
19.446,-1.59692628461e-12,0.00298120258511
19.448,-1.6663578622e-12,0.0029822256455
19.45,-1.7357894398e-12,0.00298324870589
19.452,-1.80522101739e-12,0.00298427176628
19.454,-1.87465259498e-12,0.00298529482667
19.456,-1.94408417257e-12,0.00298631788706
19.458,-2.01351575016e-12,0.00298734094745
19.46,-2.08294732776e-12,0.00298836400784
19.462,-2.15237890535e-12,0.00298938706823
19.464,-2.22181048294e-12,0.00299041012862
19.466,-2.29124206053e-12,0.00299143318901
19.468,-2.36067363812e-12,0.00299245624939
19.47,-2.43010521571e-12,0.00299347930978
19.472,-2.49953679331e-12,0.00299450237017
19.474,-2.5689683709e-12,0.00299552543056
19.476,-2.63839994849e-12,0.00299654849095
19.478,-2.70783152608e-12,0.00299757155134
19.48,-2.77726310367e-12,0.00299859461173
19.482,-2.84669468127e-12,0.00299961767212
19.484,-2.91612625886e-12,0.00300064073251
19.486,-2.98555783645e-12,0.0030016637929
19.488,-3.05498941404e-12,0.00300268685329
19.49,-3.12442099163e-12,0.00300370991368
19.492,-3.19385256923e-12,0.00300473297407
19.494,-3.26328414682e-12,0.00300575603446
19.496,-3.33271572441e-12,0.00300677909485
19.498,-3.402147302e-12,0.00300780215524
19.5,-3.47157887959e-12,0.00300882521563
19.502,-3.54101045718e-12,0.00300984827602
19.504,-3.61044203478e-12,0.00301087133641
19.506,-3.67987361237e-12,0.0030118943968
19.508,-3.74930518996e-12,0.00301291745719
19.51,-3.81873676755e-12,0.00301394051758
19.512,-3.88816834514e-12,0.00301496357797
19.514,-3.95759992274e-12,0.00301598663836
19.516,-4.02703150033e-12,0.00301700969875
19.518,-4.09646307792e-12,0.00301803275914
19.52,-4.16589465551e-12,0.00301905581953
19.522,-4.2353262331e-12,0.00302007887992
19.524,-4.30475781069e-12,0.00302110194031
19.526,-4.37418938829e-12,0.0030221250007
19.528,-4.44362096588e-12,0.00302314806109
19.53,-4.51305254347e-12,0.00302417112148
19.532,-4.58248412106e-12,0.00302519418187
19.534,-4.65191569865e-12,0.00302621724226
19.536,-4.72134727625e-12,0.00302724030265
19.538,-4.79077885384e-12,0.00302826336304
19.54,-4.86021043143e-12,0.00302928642343
19.542,-4.92964200902e-12,0.00303030948382
19.544,-4.99907358661e-12,0.00303133254421
19.546,-5.0685051642e-12,0.0030323556046
19.548,-5.1379367418e-12,0.00303337866499
19.55,-5.20736831939e-12,0.00303440172538
19.552,-5.27679989698e-12,0.00303542478577
19.554,-5.34623147457e-12,0.00303644784616
19.556,-5.41566305216e-12,0.00303747090655
19.558,-5.48509462976e-12,0.00303849396694
19.56,-5.55452620735e-12,0.00303951702733
19.562,-5.62395778494e-12,0.00304054008772
19.564,-5.69338936253e-12,0.00304156314811
19.566,-5.76282094012e-12,0.0030425862085
19.568,-5.83225251771e-12,0.00304360926889
19.57,-5.90168409531e-12,0.00304463232928
19.572,-5.9711156729e-12,0.00304565538967
19.574,-6.04054725049e-12,0.00304667845006
19.576,-6.10997882808e-12,0.00304770151045
19.578,-6.17941040567e-12,0.00304872457084
19.58,-6.24884198327e-12,0.00304974763123
19.582,-6.31827356086e-12,0.00305077069162
19.584,-6.38770513845e-12,0.00305179375201
19.586,-6.45713671604e-12,0.0030528168124
19.588,-6.52656829363e-12,0.00305383987279
19.59,-6.59599987123e-12,0.00305486293318
19.592,-6.66543144882e-12,0.00305588599357
19.594,-6.73486302641e-12,0.00305690905396
19.596,-6.804294604e-12,0.00305793211435
19.598,-6.87372618159e-12,0.00305895517474
19.6,-6.94315775918e-12,0.00305997823513
19.602,-6.87372618159e-12,0.00306103791311
19.604,-6.804294604e-12,0.00306209759109
19.606,-6.73486302641e-12,0.00306315726907
19.608,-6.66543144882e-12,0.00306421694705
19.61,-6.59599987122e-12,0.00306527662503
19.612,-6.52656829363e-12,0.00306633630301
19.614,-6.45713671604e-12,0.00306739598099
19.616,-6.38770513845e-12,0.00306845565897
19.618,-6.31827356086e-12,0.00306951533695
19.62,-6.24884198326e-12,0.00307057501493
19.622,-6.17941040567e-12,0.00307163469291
19.624,-6.10997882808e-12,0.00307269437089
19.626,-6.04054725049e-12,0.00307375404887
19.628,-5.9711156729e-12,0.00307481372685
19.63,-5.90168409531e-12,0.00307587340483
19.632,-5.83225251771e-12,0.00307693308282
19.634,-5.76282094012e-12,0.0030779927608
19.636,-5.69338936253e-12,0.00307905243878
19.638,-5.62395778494e-12,0.00308011211676
19.64,-5.55452620735e-12,0.00308117179474
19.642,-5.48509462975e-12,0.00308223147272
19.644,-5.41566305216e-12,0.0030832911507
19.646,-5.34623147457e-12,0.00308435082868
19.648,-5.27679989698e-12,0.00308541050666
19.65,-5.20736831939e-12,0.00308647018464
19.652,-5.1379367418e-12,0.00308752986262
19.654,-5.0685051642e-12,0.0030885895406
19.656,-4.99907358661e-12,0.00308964921858
19.658,-4.92964200902e-12,0.00309070889656
19.66,-4.86021043143e-12,0.00309176857454
19.662,-4.79077885384e-12,0.00309282825252
19.664,-4.72134727624e-12,0.0030938879305
19.666,-4.65191569865e-12,0.00309494760848
19.668,-4.58248412106e-12,0.00309600728646
19.67,-4.51305254347e-12,0.00309706696445
19.672,-4.44362096588e-12,0.00309812664243
19.674,-4.37418938829e-12,0.00309918632041
19.676,-4.30475781069e-12,0.00310024599839
19.678,-4.2353262331e-12,0.00310130567637
19.68,-4.16589465551e-12,0.00310236535435
19.682,-4.09646307792e-12,0.00310342503233
19.684,-4.02703150033e-12,0.00310448471031
19.686,-3.95759992273e-12,0.00310554438829
19.688,-3.88816834514e-12,0.00310660406627
19.69,-3.81873676755e-12,0.00310766374425
19.692,-3.74930518996e-12,0.00310872342223
19.694,-3.67987361237e-12,0.00310978310021
19.696,-3.61044203477e-12,0.00311084277819
19.698,-3.54101045718e-12,0.00311190245617
19.7,-3.47157887959e-12,0.00311296213415
19.702,-3.402147302e-12,0.00311402181213
19.704,-3.33271572441e-12,0.00311508149011
19.706,-3.26328414682e-12,0.00311614116809
19.708,-3.19385256922e-12,0.00311720084607
19.71,-3.12442099163e-12,0.00311826052406
19.712,-3.05498941404e-12,0.00311932020204
19.714,-2.98555783645e-12,0.00312037988002
19.716,-2.91612625886e-12,0.003121439558
19.718,-2.84669468126e-12,0.00312249923598
19.72,-2.77726310367e-12,0.00312355891396
19.722,-2.70783152608e-12,0.00312461859194
19.724,-2.63839994849e-12,0.00312567826992
19.726,-2.5689683709e-12,0.0031267379479
19.728,-2.49953679331e-12,0.00312779762588
19.73,-2.43010521571e-12,0.00312885730386
19.732,-2.36067363812e-12,0.00312991698184
19.734,-2.29124206053e-12,0.00313097665982
19.736,-2.22181048294e-12,0.0031320363378
19.738,-2.15237890535e-12,0.00313309601578
19.74,-2.08294732775e-12,0.00313415569376
19.742,-2.01351575016e-12,0.00313521537174
19.744,-1.94408417257e-12,0.00313627504972
19.746,-1.87465259498e-12,0.0031373347277
19.748,-1.80522101739e-12,0.00313839440568
19.75,-1.7357894398e-12,0.00313945408367
19.752,-1.6663578622e-12,0.00314051376165
19.754,-1.59692628461e-12,0.00314157343963
19.756,-1.52749470702e-12,0.00314263311761
19.758,-1.45806312943e-12,0.00314369279559
19.76,-1.38863155184e-12,0.00314475247357
19.762,-1.31919997424e-12,0.00314581215155
19.764,-1.24976839665e-12,0.00314687182953
19.766,-1.18033681906e-12,0.00314793150751
19.768,-1.11090524147e-12,0.00314899118549
19.77,-1.04147366388e-12,0.00315005086347
19.772,-9.72042086285e-13,0.00315111054145
19.774,-9.02610508693e-13,0.00315217021943
19.776,-8.33178931101e-13,0.00315322989741
19.778,-7.6374735351e-13,0.00315428957539
19.78,-6.94315775918e-13,0.00315534925337
19.782,-6.24884198326e-13,0.00315640893135
19.784,-5.55452620734e-13,0.00315746860933
19.786,-4.86021043142e-13,0.00315852828731
19.788,-4.1658946555e-13,0.00315958796529
19.79,-3.47157887959e-13,0.00316064764328
19.792,-2.77726310367e-13,0.00316170732126
19.794,-2.08294732775e-13,0.00316276699924
19.796,-1.38863155183e-13,0.00316382667722
19.798,-6.94315775913e-14,0.0031648863552
19.8,-1.64447010301e-25,0.00316594603318
19.802,-2.31438591975e-14,0.00316704653788
19.804,-4.62877183947e-14,0.00316814704259
19.806,-6.9431577592e-14,0.0031692475473
19.808,-9.25754367893e-14,0.003170348052
19.81,-1.15719295987e-13,0.00317144855671
19.812,-1.38863155184e-13,0.00317254906142
19.814,-1.62007014381e-13,0.00317364956612
19.816,-1.85150873578e-13,0.00317475007083
19.818,-2.08294732776e-13,0.00317585057553
19.82,-2.31438591973e-13,0.00317695108024
19.822,-2.5458245117e-13,0.00317805158495
19.824,-2.77726310368e-13,0.00317915208965
19.826,-3.00870169565e-13,0.00318025259436
19.828,-3.24014028762e-13,0.00318135309907
19.83,-3.47157887959e-13,0.00318245360377
19.832,-3.70301747157e-13,0.00318355410848
19.834,-3.93445606354e-13,0.00318465461318
19.836,-4.16589465551e-13,0.00318575511789
19.838,-4.39733324748e-13,0.0031868556226
19.84,-4.62877183946e-13,0.0031879561273
19.842,-4.86021043143e-13,0.00318905663201
19.844,-5.0916490234e-13,0.00319015713672
19.846,-5.32308761538e-13,0.00319125764142
19.848,-5.55452620735e-13,0.00319235814613
19.85,-5.78596479932e-13,0.00319345865083
19.852,-6.01740339129e-13,0.00319455915554
19.854,-6.24884198327e-13,0.00319565966025
19.856,-6.48028057524e-13,0.00319676016495
19.858,-6.71171916721e-13,0.00319786066966
19.86,-6.94315775919e-13,0.00319896117436
19.862,-7.17459635116e-13,0.00320006167907
19.864,-7.40603494313e-13,0.00320116218378
19.866,-7.6374735351e-13,0.00320226268848
19.868,-7.86891212708e-13,0.00320336319319
19.87,-8.10035071905e-13,0.0032044636979
19.872,-8.33178931102e-13,0.0032055642026
19.874,-8.563227903e-13,0.00320666470731
19.876,-8.79466649497e-13,0.00320776521201
19.878,-9.02610508694e-13,0.00320886571672
19.88,-9.25754367891e-13,0.00320996622143
19.882,-9.48898227089e-13,0.00321106672613
19.884,-9.72042086286e-13,0.00321216723084
19.886,-9.95185945483e-13,0.00321326773555
19.888,-1.01832980468e-12,0.00321436824025
19.89,-1.04147366388e-12,0.00321546874496
19.892,-1.06461752308e-12,0.00321656924966
19.894,-1.08776138227e-12,0.00321766975437
19.896,-1.11090524147e-12,0.00321877025908
19.898,-1.13404910067e-12,0.00321987076378
19.9,-1.15719295986e-12,0.00322097126849
19.902,-1.18033681906e-12,0.0032220717732
19.904,-1.20348067826e-12,0.0032231722779
19.906,-1.22662453746e-12,0.00322427278261
19.908,-1.24976839665e-12,0.00322537328731
19.91,-1.27291225585e-12,0.00322647379202
19.912,-1.29605611505e-12,0.00322757429673
19.914,-1.31919997425e-12,0.00322867480143
19.916,-1.34234383344e-12,0.00322977530614
19.918,-1.36548769264e-12,0.00323087581085
19.92,-1.38863155184e-12,0.00323197631555
19.922,-1.41177541103e-12,0.00323307682026
19.924,-1.43491927023e-12,0.00323417732496
19.926,-1.45806312943e-12,0.00323527782967
19.928,-1.48120698863e-12,0.00323637833438
19.93,-1.50435084782e-12,0.00323747883908
19.932,-1.52749470702e-12,0.00323857934379
19.934,-1.55063856622e-12,0.0032396798485
19.936,-1.57378242542e-12,0.0032407803532
19.938,-1.59692628461e-12,0.00324188085791
19.94,-1.62007014381e-12,0.00324298136261
19.942,-1.64321400301e-12,0.00324408186732
19.944,-1.6663578622e-12,0.00324518237203
19.946,-1.6895017214e-12,0.00324628287673
19.948,-1.7126455806e-12,0.00324738338144
19.95,-1.7357894398e-12,0.00324848388615
19.952,-1.75893329899e-12,0.00324958439085
19.954,-1.78207715819e-12,0.00325068489556
19.956,-1.80522101739e-12,0.00325178540026
19.958,-1.82836487659e-12,0.00325288590497
19.96,-1.85150873578e-12,0.00325398640968
19.962,-1.87465259498e-12,0.00325508691438
19.964,-1.89779645418e-12,0.00325618741909
19.966,-1.92094031337e-12,0.0032572879238
19.968,-1.94408417257e-12,0.0032583884285
19.97,-1.96722803177e-12,0.00325948893321
19.972,-1.99037189097e-12,0.00326058943791
19.974,-2.01351575016e-12,0.00326168994262
19.976,-2.03665960936e-12,0.00326279044733
19.978,-2.05980346856e-12,0.00326389095203
19.98,-2.08294732776e-12,0.00326499145674
19.982,-2.10609118695e-12,0.00326609196145
19.984,-2.12923504615e-12,0.00326719246615
19.986,-2.15237890535e-12,0.00326829297086
19.988,-2.17552276454e-12,0.00326939347556
19.99,-2.19866662374e-12,0.00327049398027
19.992,-2.22181048294e-12,0.00327159448498
19.994,-2.24495434214e-12,0.00327269498968
19.996,-2.26809820133e-12,0.00327379549439
19.998,-2.29124206053e-12,0.0032748959991
20,-2.31438591973e-12,0.0032759965038
20.002,-2.38381749732e-12,0.00327714271479
20.004,-2.45324907491e-12,0.00327828892578
20.006,-2.5226806525e-12,0.00327943513678
20.008,-2.5921122301e-12,0.00328058134777
20.01,-2.66154380769e-12,0.00328172755876
20.012,-2.73097538528e-12,0.00328287376975
20.014,-2.80040696287e-12,0.00328401998074
20.016,-2.86983854046e-12,0.00328516619173
20.018,-2.93927011806e-12,0.00328631240272
20.02,-3.00870169565e-12,0.00328745861371
20.022,-3.07813327324e-12,0.00328860482471
20.024,-3.14756485083e-12,0.0032897510357
20.026,-3.21699642842e-12,0.00329089724669
20.028,-3.28642800601e-12,0.00329204345768
20.03,-3.35585958361e-12,0.00329318966867
20.032,-3.4252911612e-12,0.00329433587966
20.034,-3.49472273879e-12,0.00329548209065
20.036,-3.56415431638e-12,0.00329662830165
20.038,-3.63358589397e-12,0.00329777451264
20.04,-3.70301747157e-12,0.00329892072363
20.042,-3.77244904916e-12,0.00330006693462
20.044,-3.84188062675e-12,0.00330121314561
20.046,-3.91131220434e-12,0.0033023593566
20.048,-3.98074378193e-12,0.00330350556759
20.05,-4.05017535952e-12,0.00330465177858
20.052,-4.11960693712e-12,0.00330579798958
20.054,-4.18903851471e-12,0.00330694420057
20.056,-4.2584700923e-12,0.00330809041156
20.058,-4.32790166989e-12,0.00330923662255
20.06,-4.39733324748e-12,0.00331038283354
20.062,-4.46676482508e-12,0.00331152904453
20.064,-4.53619640267e-12,0.00331267525552
20.066,-4.60562798026e-12,0.00331382146651
20.068,-4.67505955785e-12,0.00331496767751
20.07,-4.74449113544e-12,0.0033161138885
20.072,-4.81392271303e-12,0.00331726009949
20.074,-4.88335429063e-12,0.00331840631048
20.076,-4.95278586822e-12,0.00331955252147
20.078,-5.02221744581e-12,0.00332069873246
20.08,-5.0916490234e-12,0.00332184494345
20.082,-5.16108060099e-12,0.00332299115445
20.084,-5.23051217859e-12,0.00332413736544
20.086,-5.29994375618e-12,0.00332528357643
20.088,-5.36937533377e-12,0.00332642978742
20.09,-5.43880691136e-12,0.00332757599841
20.092,-5.50823848895e-12,0.0033287222094
20.094,-5.57767006654e-12,0.00332986842039
20.096,-5.64710164414e-12,0.00333101463138
20.098,-5.71653322173e-12,0.00333216084238
20.1,-5.78596479932e-12,0.00333330705337
20.102,-5.85539637691e-12,0.00333445326436
20.104,-5.9248279545e-12,0.00333559947535
20.106,-5.9942595321e-12,0.00333674568634
20.108,-6.06369110969e-12,0.00333789189733
20.11,-6.13312268728e-12,0.00333903810832
20.112,-6.20255426487e-12,0.00334018431932
20.114,-6.27198584246e-12,0.00334133053031
20.116,-6.34141742006e-12,0.0033424767413
20.118,-6.41084899765e-12,0.00334362295229
20.12,-6.48028057524e-12,0.00334476916328
20.122,-6.54971215283e-12,0.00334591537427
20.124,-6.61914373042e-12,0.00334706158526
20.126,-6.68857530801e-12,0.00334820779625
20.128,-6.75800688561e-12,0.00334935400725
20.13,-6.8274384632e-12,0.00335050021824
20.132,-6.89687004079e-12,0.00335164642923
20.134,-6.96630161838e-12,0.00335279264022
20.136,-7.03573319597e-12,0.00335393885121
20.138,-7.10516477357e-12,0.0033550850622
20.14,-7.17459635116e-12,0.00335623127319
20.142,-7.24402792875e-12,0.00335737748418
20.144,-7.31345950634e-12,0.00335852369518
20.146,-7.38289108393e-12,0.00335966990617
20.148,-7.45232266152e-12,0.00336081611716
20.15,-7.52175423912e-12,0.00336196232815
20.152,-7.59118581671e-12,0.00336310853914
20.154,-7.6606173943e-12,0.00336425475013
20.156,-7.73004897189e-12,0.00336540096112
20.158,-7.79948054948e-12,0.00336654717212
20.16,-7.86891212708e-12,0.00336769338311
20.162,-7.93834370467e-12,0.0033688395941
20.164,-8.00777528226e-12,0.00336998580509
20.166,-8.07720685985e-12,0.00337113201608
20.168,-8.14663843744e-12,0.00337227822707
20.17,-8.21607001503e-12,0.00337342443806
20.172,-8.28550159263e-12,0.00337457064905
20.174,-8.35493317022e-12,0.00337571686005
20.176,-8.42436474781e-12,0.00337686307104
20.178,-8.4937963254e-12,0.00337800928203
20.18,-8.56322790299e-12,0.00337915549302
20.182,-8.63265948059e-12,0.00338030170401
20.184,-8.70209105818e-12,0.003381447915
20.186,-8.77152263577e-12,0.00338259412599
20.188,-8.84095421336e-12,0.00338374033699
20.19,-8.91038579095e-12,0.00338488654798
20.192,-8.97981736854e-12,0.00338603275897
20.194,-9.04924894614e-12,0.00338717896996
20.196,-9.11868052373e-12,0.00338832518095
20.198,-9.18811210132e-12,0.00338947139194
20.2,-9.25754367891e-12,0.00339061760293
20.202,-9.16496824212e-12,0.00339181524918
20.204,-9.07239280533e-12,0.00339301289542
20.206,-8.97981736854e-12,0.00339421054167
20.208,-8.88724193175e-12,0.00339540818791
20.21,-8.79466649497e-12,0.00339660583415
20.212,-8.70209105818e-12,0.0033978034804
20.214,-8.60951562139e-12,0.00339900112664
20.216,-8.5169401846e-12,0.00340019877289
20.218,-8.42436474781e-12,0.00340139641913
20.22,-8.33178931102e-12,0.00340259406537
20.222,-8.23921387423e-12,0.00340379171162
20.224,-8.14663843744e-12,0.00340498935786
20.226,-8.05406300065e-12,0.00340618700411
20.228,-7.96148756386e-12,0.00340738465035
20.23,-7.86891212707e-12,0.00340858229659
20.232,-7.77633669029e-12,0.00340977994284
20.234,-7.6837612535e-12,0.00341097758908
20.236,-7.59118581671e-12,0.00341217523533
20.238,-7.49861037992e-12,0.00341337288157
20.24,-7.40603494313e-12,0.00341457052781
20.242,-7.31345950634e-12,0.00341576817406
20.244,-7.22088406955e-12,0.0034169658203
20.246,-7.12830863276e-12,0.00341816346655
20.248,-7.03573319597e-12,0.00341936111279
20.25,-6.94315775918e-12,0.00342055875903
20.252,-6.85058232239e-12,0.00342175640528
20.254,-6.7580068856e-12,0.00342295405152
20.256,-6.66543144882e-12,0.00342415169777
20.258,-6.57285601203e-12,0.00342534934401
20.26,-6.48028057524e-12,0.00342654699026
20.262,-6.38770513845e-12,0.0034277446365
20.264,-6.29512970166e-12,0.00342894228274
20.266,-6.20255426487e-12,0.00343013992899
20.268,-6.10997882808e-12,0.00343133757523
20.27,-6.01740339129e-12,0.00343253522148
20.272,-5.9248279545e-12,0.00343373286772
20.274,-5.83225251771e-12,0.00343493051396
20.276,-5.73967708092e-12,0.00343612816021
20.278,-5.64710164414e-12,0.00343732580645
20.28,-5.55452620735e-12,0.0034385234527
20.282,-5.46195077056e-12,0.00343972109894
20.284,-5.36937533377e-12,0.00344091874518
20.286,-5.27679989698e-12,0.00344211639143
20.288,-5.18422446019e-12,0.00344331403767
20.29,-5.0916490234e-12,0.00344451168392
20.292,-4.99907358661e-12,0.00344570933016
20.294,-4.90649814982e-12,0.0034469069764
20.296,-4.81392271303e-12,0.00344810462265
20.298,-4.72134727624e-12,0.00344930226889
20.3,-4.62877183945e-12,0.00345049991514
20.302,-4.53619640267e-12,0.00345169756138
20.304,-4.44362096588e-12,0.00345289520762
20.306,-4.35104552909e-12,0.00345409285387
20.308,-4.2584700923e-12,0.00345529050011
20.31,-4.16589465551e-12,0.00345648814636
20.312,-4.07331921872e-12,0.0034576857926
20.314,-3.98074378193e-12,0.00345888343884
20.316,-3.88816834514e-12,0.00346008108509
20.318,-3.79559290835e-12,0.00346127873133
20.32,-3.70301747156e-12,0.00346247637758
20.322,-3.61044203477e-12,0.00346367402382
20.324,-3.51786659799e-12,0.00346487167007
20.326,-3.4252911612e-12,0.00346606931631
20.328,-3.33271572441e-12,0.00346726696255
20.33,-3.24014028762e-12,0.0034684646088
20.332,-3.14756485083e-12,0.00346966225504
20.334,-3.05498941404e-12,0.00347085990129
20.336,-2.96241397725e-12,0.00347205754753
20.338,-2.86983854046e-12,0.00347325519377
20.34,-2.77726310367e-12,0.00347445284002
20.342,-2.68468766688e-12,0.00347565048626
20.344,-2.59211223009e-12,0.00347684813251
20.346,-2.49953679331e-12,0.00347804577875
20.348,-2.40696135652e-12,0.00347924342499
20.35,-2.31438591973e-12,0.00348044107124
20.352,-2.22181048294e-12,0.00348163871748
20.354,-2.12923504615e-12,0.00348283636373
20.356,-2.03665960936e-12,0.00348403400997
20.358,-1.94408417257e-12,0.00348523165621
20.36,-1.85150873578e-12,0.00348642930246
20.362,-1.75893329899e-12,0.0034876269487
20.364,-1.6663578622e-12,0.00348882459495
20.366,-1.57378242541e-12,0.00349002224119
20.368,-1.48120698863e-12,0.00349121988743
20.37,-1.38863155184e-12,0.00349241753368
20.372,-1.29605611505e-12,0.00349361517992
20.374,-1.20348067826e-12,0.00349481282617
20.376,-1.11090524147e-12,0.00349601047241
20.378,-1.01832980468e-12,0.00349720811866
20.38,-9.2575436789e-13,0.0034984057649
20.382,-8.33178931101e-13,0.00349960341114
20.384,-7.40603494312e-13,0.00350080105739
20.386,-6.48028057523e-13,0.00350199870363
20.388,-5.55452620734e-13,0.00350319634988
20.39,-4.62877183945e-13,0.00350439399612
20.392,-3.70301747155e-13,0.00350559164236
20.394,-2.77726310367e-13,0.00350678928861
20.396,-1.85150873577e-13,0.00350798693485
20.398,-9.25754367882e-14,0.0035091845811
20.4,-4.11117525752e-25,0.00351038222734
20.402,-4.6287718395e-14,0.00351163822704
20.404,-9.25754367896e-14,0.00351289422674
20.406,-1.38863155184e-13,0.00351415022644
20.408,-1.85150873579e-13,0.00351540622614
20.41,-2.31438591973e-13,0.00351666222584
20.412,-2.77726310368e-13,0.00351791822554
20.414,-3.24014028762e-13,0.00351917422524
20.416,-3.70301747157e-13,0.00352043022494
20.418,-4.16589465551e-13,0.00352168622464
20.42,-4.62877183946e-13,0.00352294222434
20.422,-5.09164902341e-13,0.00352419822404
20.424,-5.55452620735e-13,0.00352545422374
20.426,-6.0174033913e-13,0.00352671022344
20.428,-6.48028057524e-13,0.00352796622314
20.43,-6.94315775919e-13,0.00352922222283
20.432,-7.40603494313e-13,0.00353047822253
20.434,-7.86891212708e-13,0.00353173422223
20.436,-8.33178931102e-13,0.00353299022193
20.438,-8.79466649497e-13,0.00353424622163
20.44,-9.25754367892e-13,0.00353550222133
20.442,-9.72042086286e-13,0.00353675822103
20.444,-1.01832980468e-12,0.00353801422073
20.446,-1.06461752308e-12,0.00353927022043
20.448,-1.11090524147e-12,0.00354052622013
20.45,-1.15719295986e-12,0.00354178221983
20.452,-1.20348067826e-12,0.00354303821953
20.454,-1.24976839665e-12,0.00354429421923
20.456,-1.29605611505e-12,0.00354555021893
20.458,-1.34234383344e-12,0.00354680621863
20.46,-1.38863155184e-12,0.00354806221833
20.462,-1.43491927023e-12,0.00354931821803
20.464,-1.48120698863e-12,0.00355057421773
20.466,-1.52749470702e-12,0.00355183021743
20.468,-1.57378242542e-12,0.00355308621713
20.47,-1.62007014381e-12,0.00355434221683
20.472,-1.6663578622e-12,0.00355559821653
20.474,-1.7126455806e-12,0.00355685421623
20.476,-1.75893329899e-12,0.00355811021593
20.478,-1.80522101739e-12,0.00355936621563
20.48,-1.85150873578e-12,0.00356062221533
20.482,-1.89779645418e-12,0.00356187821503
20.484,-1.94408417257e-12,0.00356313421473
20.486,-1.99037189097e-12,0.00356439021443
20.488,-2.03665960936e-12,0.00356564621412
20.49,-2.08294732776e-12,0.00356690221382
20.492,-2.12923504615e-12,0.00356815821352
20.494,-2.17552276454e-12,0.00356941421322
20.496,-2.22181048294e-12,0.00357067021292
20.498,-2.26809820133e-12,0.00357192621262
20.5,-2.31438591973e-12,0.00357318221232
20.502,-2.36067363812e-12,0.00357443821202
20.504,-2.40696135652e-12,0.00357569421172
20.506,-2.45324907491e-12,0.00357695021142
20.508,-2.49953679331e-12,0.00357820621112
20.51,-2.5458245117e-12,0.00357946221082
20.512,-2.5921122301e-12,0.00358071821052
20.514,-2.63839994849e-12,0.00358197421022
20.516,-2.68468766688e-12,0.00358323020992
20.518,-2.73097538528e-12,0.00358448620962
20.52,-2.77726310367e-12,0.00358574220932
20.522,-2.82355082207e-12,0.00358699820902
20.524,-2.86983854046e-12,0.00358825420872
20.526,-2.91612625886e-12,0.00358951020842
20.528,-2.96241397725e-12,0.00359076620812
20.53,-3.00870169565e-12,0.00359202220782
20.532,-3.05498941404e-12,0.00359327820752
20.534,-3.10127713244e-12,0.00359453420722
20.536,-3.14756485083e-12,0.00359579020692
20.538,-3.19385256922e-12,0.00359704620662
20.54,-3.24014028762e-12,0.00359830220632
20.542,-3.28642800601e-12,0.00359955820602
20.544,-3.33271572441e-12,0.00360081420572
20.546,-3.3790034428e-12,0.00360207020542
20.548,-3.4252911612e-12,0.00360332620511
20.55,-3.47157887959e-12,0.00360458220481
20.552,-3.51786659799e-12,0.00360583820451
20.554,-3.56415431638e-12,0.00360709420421
