freq_GHz,k_star_bare_rad_theoretical
1.1100000000000008,2.2828815109034867e-06
1.1120000000000008,2.2006545028459626e-06
1.1140000000000008,2.0506425154288507e-06
1.1160000000000008,2.066254155263028e-06
1.1180000000000008,2.236076831952337e-06
1.1200000000000008,2.314892666585404e-06
1.1220000000000008,2.196151531327732e-06
1.1240000000000008,2.0675926484725257e-06
1.1260000000000008,2.131349474215026e-06
1.1280000000000008,2.303671602414681e-06
1.1300000000000008,2.335569622383127e-06
1.1320000000000008,2.191285844802167e-06
1.1340000000000008,2.0959843812264067e-06
1.1360000000000008,2.203058400361904e-06
1.1380000000000008,2.3632156718241676e-06
1.1400000000000008,2.3461829963839637e-06
1.1420000000000008,2.1894757856110933e-06
1.1440000000000008,2.1364364200518113e-06
1.1460000000000008,2.278117354309085e-06
1.1480000000000008,2.412563531023308e-06
1.1500000000000008,2.3488764404220805e-06
1.1520000000000008,2.193907066279019e-06
1.1540000000000008,2.1885312358940062e-06
1.1560000000000008,2.3529702038440833e-06
1.1580000000000008,2.4505089553060466e-06
1.1600000000000008,2.346474880717507e-06
1.1620000000000008,2.2072669764137964e-06
1.1640000000000008,2.2508327393797045e-06
1.1660000000000008,2.424098988831891e-06
1.1680000000000008,2.4768766057128855e-06
1.1700000000000008,2.3422437846337685e-06
1.1720000000000008,2.2315126720559575e-06
1.1740000000000008,2.3209989916828794e-06
1.1760000000000008,2.4883506639927777e-06
1.1780000000000008,2.492519003716512e-06
1.1800000000000008,2.3396183068055687e-06
1.1820000000000006,2.2676924647021396e-06
1.1840000000000006,2.3959847568564424e-06
1.1860000000000006,2.5432247370005268e-06
1.1880000000000006,2.4992256433247623e-06
1.190000000000001,2.3419210548100006e-06
1.192000000000001,2.3158379956946668e-06
1.194000000000001,2.472317229308685e-06
1.196000000000001,2.587092760575338e-06
1.198000000000001,2.4995577674116753e-06
1.2000000000000008,2.352087067909042e-06
1.2020000000000008,2.374941995996263e-06
1.2040000000000008,2.5464177470912314e-06
1.2060000000000008,2.6193305955463098e-06
1.2080000000000009,2.4966261033630005e-06
1.2100000000000009,2.372414767108297e-06
1.2120000000000009,2.4430302068868814e-06
1.2140000000000009,2.614935190006773e-06
1.2160000000000009,2.6403558062524507e-06
1.2180000000000009,2.4938302895863296e-06
1.2200000000000009,2.404361876557487e-06
1.2220000000000009,2.517326908505965e-06
