pump_GHz,signal_GHz,gain_db
10.6,4.100000000000001,17.74815335386984
10.6,4.200000000000002,18.257837116502433
10.6,4.3000000000000025,18.69278651531983
10.6,4.400000000000002,19.054496575933246
10.6,4.500000000000002,19.335467804273293
10.6,4.600000000000002,19.545164339350464
10.6,4.700000000000003,19.6884763457571
10.6,4.8000000000000025,19.74786751891174
10.6,4.900000000000002,19.751312731308126
10.6,5.000000000000003,19.672009888397003
10.6,5.100000000000003,19.528990244257088
10.6,5.200000000000003,19.31663643057857
10.6,5.3000000000000025,19.020863075013892
10.6,5.400000000000003,18.66007159983503
10.6,5.5000000000000036,18.228539574385092
10.6,5.600000000000003,17.713748206176366
10.6,5.700000000000003,17.13070092492241
10.6,5.800000000000003,16.481238790445985
10.6,5.900000000000004,15.760859400877438
10.6,6.0000000000000036,14.962895973242933
10.6,6.100000000000003,14.092057722414022
10.6,6.200000000000004,13.159079175798682
10.6,6.300000000000004,12.134671923210597
10.6,6.400000000000004,11.049073309749797
10.6,6.5000000000000036,9.892369591011526
10.6,6.600000000000004,8.679534060690813
10.6,6.700000000000005,7.414634797626466
10.6,6.800000000000004,6.107524618768542
10.6,6.900000000000004,4.785461717807128
10.6,7.000000000000004,3.4832055382526765
10.6,7.100000000000005,2.2590280418954487
10.6,7.200000000000005,1.1911682350247008
10.6,7.300000000000004,0.3985258603360372
10.6,7.400000000000005,0.016652528012811668
10.6,7.500000000000005,0.1618319265607596
10.6,7.600000000000005,0.8929414002509957
10.6,7.700000000000005,2.1788236120421183
10.6,7.800000000000005,3.9377819905739058
10.6,7.900000000000006,6.062353289871149
10.6,8.000000000000005,8.469034809611415
10.6,8.100000000000005,11.115225569135037
10.6,8.200000000000006,13.951221953958918
10.6,8.300000000000006,16.962424442469697
10.6,8.400000000000006,20.13243302088979
10.6,8.500000000000005,23.46952461918751
10.6,8.600000000000005,26.96217805776591
10.6,8.700000000000006,30.61128173008931
10.6,8.800000000000006,34.38182431722671
10.6,8.900000000000006,38.18285816201453
10.6,9.000000000000007,41.74652377864534
10.6,9.100000000000007,44.43182083916063
10.6,9.200000000000006,45.14467007357631
10.6,9.300000000000006,43.18730930419528
10.6,9.400000000000006,39.1187167105998
10.6,9.500000000000007,33.855252345940926
10.6,9.600000000000007,27.894725990727714
10.6,9.700000000000006,21.379528795792396
10.6,9.800000000000008,14.330012881787882
10.6,9.900000000000007,6.923966116822717
10.6,10.000000000000007,0.8146649054000601
10.7,2.0,3.129500140427975
10.7,2.1,1.532053477852087
10.7,2.2,0.4737932917059605
