pump_GHz,signal_GHz,gain_db
10.6,9.300000000000006,0.5981023251951457
10.6,9.400000000000006,0.4665391334751202
10.6,9.500000000000007,0.21999801463441607
10.6,9.600000000000007,0.017228209515828662
10.6,9.700000000000006,0.0799987156145392
10.6,9.800000000000008,0.44850443668074336
10.6,9.900000000000007,0.8240550133183926
10.6,10.000000000000007,0.7957783128273775
10.7,2.0,0.44061443004487577
10.7,2.1,0.40878482976454966
10.7,2.2,0.3326641068621069
10.7,2.3000000000000003,0.2342895302504725
10.7,2.4000000000000004,0.1369520986828387
10.7,2.5000000000000004,0.05951742551962043
10.7,2.6000000000000005,0.012775506843031532
10.7,2.7000000000000006,0.0002545627023210843
10.7,2.8000000000000007,0.018846396252839445
10.7,2.900000000000001,0.06077500428437305
10.7,3.000000000000001,0.1165894476040312
10.7,3.100000000000001,0.17793918618488058
10.7,3.200000000000001,0.23803450042219687
10.7,3.300000000000001,0.29175456456790655
10.7,3.4000000000000012,0.3356194914468636
10.7,3.5000000000000013,0.36807999463589713
10.7,3.6000000000000014,0.3891622527862001
10.7,3.7000000000000015,0.39971543071055277
10.7,3.8000000000000016,0.40106749694021787
10.7,3.9000000000000017,0.3947675407140664
10.7,4.000000000000002,0.38264695586027975
10.7,4.100000000000001,0.3666392955872896
10.7,4.200000000000002,0.3483683126548749
10.7,4.3000000000000025,0.32900644603659823
10.7,4.400000000000002,0.30935692790355135
10.7,4.500000000000002,0.28993055004174145
10.7,4.600000000000002,0.27129937250945063
10.7,4.700000000000003,0.2541492303820757
10.7,4.8000000000000025,0.2391235811224237
10.7,4.900000000000002,0.2267266115512908
10.7,5.000000000000003,0.21707119563382193
10.7,5.100000000000003,0.21023300614394597
10.7,5.200000000000003,0.2058755018655831
10.7,5.3000000000000025,0.2038133963153528
10.7,5.400000000000003,0.20381541417968008
10.7,5.5000000000000036,0.20588223867729408
10.7,5.600000000000003,0.21024375949403157
10.7,5.700000000000003,0.217087409364702
10.7,5.800000000000003,0.2267471370863885
10.7,5.900000000000004,0.23914798441528567
10.7,6.0000000000000036,0.2541786963026614
10.7,6.100000000000003,0.27133271052581365
10.7,6.200000000000004,0.2899668772954339
10.7,6.300000000000004,0.3093951158436596
10.7,6.400000000000004,0.3290459625501347
10.7,6.5000000000000036,0.34840718113359204
10.7,6.600000000000004,0.36667597108473
10.7,6.700000000000005,0.382687371722597
10.7,6.800000000000004,0.39479635480038255
10.7,6.900000000000004,0.40107986257134637
10.7,7.000000000000004,0.3997130667000707
10.7,7.100000000000005,0.38913839876551704
10.7,7.200000000000005,0.3680468820649096
10.7,7.300000000000004,0.33556800636694695
10.7,7.400000000000005,0.29165923272859073
10.7,7.500000000000005,0.23793475527190433
10.7,7.600000000000005,0.17782913172796744
10.7,7.700000000000005,0.11649435542260153
10.7,7.800000000000005,0.06068199708481243
10.7,7.900000000000006,0.01878000544360526
10.7,8.000000000000005,0.00024773339899690277
10.7,8.100000000000005,0.012845147208889124
10.7,8.200000000000006,0.05963102122976688
10.7,8.300000000000006,0.13716872102997962
10.7,8.400000000000006,0.23450178632939622
10.7,8.500000000000005,0.3328642852986736
10.7,8.600000000000005,0.40893552684550355
10.7,8.700000000000006,0.4406474538652103
10.7,8.800000000000006,0.4123312129291193
10.7,8.900000000000006,0.32172496163552877
10.7,9.000000000000007,0.18867523315185147
10.7,9.100000000000007,0.0598151728495266
10.7,9.200000000000006,7.32984566753587e-05
10.7,9.300000000000006,0.06117538453620463
10.7,9.400000000000006,0.23375702058024345
10.7,9.500000000000007,0.4303717518444018
10.7,9.600000000000007,0.5233816039369901
10.7,9.700000000000006,0.4207390126806132
10.7,9.800000000000008,0.16229319451644136
10.7,9.900000000000007,2.675225443712635e-05
10.7,10.000000000000007,0.22279760979793067
10.799999999999999,2.0,0.020831988229130304
10.799999999999999,2.1,0.000566653600512732
10.799999999999999,2.2,0.0325646776999092
10.799999999999999,2.3000000000000003,0.09988820440887222
10.799999999999999,2.4000000000000004,0.18059862933656215
10.799999999999999,2.5000000000000004,0.25479445921179084
10.799999999999999,2.6000000000000005,0.3095403803546729
10.799999999999999,2.7000000000000006,0.33890436834449694
10.799999999999999,2.8000000000000007,0.34238510716412385
10.799999999999999,2.900000000000001,0.3231708920437858
10.799999999999999,3.000000000000001,0.2869901568598032
10.799999999999999,3.100000000000001,0.24036826039976233
10.799999999999999,3.200000000000001,0.1892426081054151
