unloaded_cells_each_side,loaded_cells,period_cells,supercells,total_cells,length_mm,pump_GHz,Idc_A,Ip0_A,band_GHz,peak_gain_db,peak_frequency_GHz,mean_in_band_gain_db,median_in_band_gain_db,ripple_peak_to_peak_db,ripple_std_db,fraction_above_15db,fraction_above_17db,fraction_above_20db,bandwidth_regions_GHz,total_3db_bandwidth_GHz,finite
15,3,33,1236,40788,81.57600000000001,11.487878787878783,0.0003,0.00036,"[4.0, 8.0]",43.3257720173534,7.699999999999987,37.89965244943552,36.52757603870098,8.801583498923897,3.249535104969628,1.0,1.0,1.0,"[(6.84999999999999, 7.999999999999986)]",1.1999999999999957,True
15,3,33,1236,40788,81.57600000000001,11.498181818181813,0.0003,0.00036,"[4.0, 8.0]",43.11338796406063,7.599999999999987,38.58482873492322,37.49429677812992,7.562752900229675,2.8270710140394875,1.0,1.0,1.0,"[(6.649999999999991, 7.999999999999986)]",1.399999999999995,True
15,3,33,1236,40788,81.57600000000001,11.508484848484843,0.0003,0.00036,"[4.0, 8.0]",42.90117597627257,7.449999999999988,39.1558280256254,38.36896271334619,6.405664692056277,2.4006483509525776,1.0,1.0,1.0,"[(6.449999999999991, 7.999999999999986)]",1.5999999999999943,True
15,3,33,1236,40788,81.57600000000001,11.518787878787872,0.0003,0.00036,"[4.0, 8.0]",42.62652638927789,7.299999999999988,39.72737304199341,39.34222288271825,5.050500590771172,1.8701618597799905,1.0,1.0,1.0,"[(6.0999999999999925, 7.999999999999986)]",1.949999999999993,True
15,3,33,1236,40788,81.57600000000001,11.529090909090902,0.0003,0.00036,"[4.0, 8.0]",42.29286675627524,7.099999999999989,40.14881588504493,39.82326041924049,3.680836044693237,1.3505238842720086,1.0,1.0,1.0,"[(5.5499999999999945, 7.899999999999986)]",2.3999999999999915,True
15,3,33,1236,40788,81.57600000000001,11.539393939393932,0.0003,0.00036,"[4.0, 8.0]",41.953542861749725,6.89999999999999,40.28390079781477,40.13626628658754,4.7178472334080865,1.1171418472217585,1.0,1.0,1.0,"[(4.0, 7.749999999999987)]",3.7999999999999865,True
15,3,33,1236,40788,81.57600000000001,11.549696969696962,0.0003,0.00036,"[4.0, 8.0]",41.502303673634316,6.549999999999991,40.08865388779224,40.26229840096739,6.107686743793458,1.3101503459473347,1.0,1.0,1.0,"[(4.0, 7.599999999999987)]",3.649999999999987,True
15,3,33,1236,40788,81.57600000000001,11.559999999999992,0.0003,0.00036,"[4.0, 8.0]",40.80768382360563,6.0999999999999925,39.283713565638145,39.964678351246505,7.822433997788323,1.870472126295084,1.0,1.0,1.0,"[(4.0, 7.349999999999988)]",3.399999999999988,True
15,3,33,1236,40788,81.57600000000001,11.570303030303021,0.0003,0.00036,"[4.0, 8.0]",39.94945930277342,5.749999999999994,38.1041308795649,39.07061925791882,9.115335373790302,2.3219274842995863,1.0,1.0,1.0,"[(4.0, 7.149999999999989)]",3.1999999999999886,True
15,3,33,1236,40788,81.57600000000001,11.580606060606051,0.0003,0.00036,"[4.0, 8.0]",38.30054569762729,5.5499999999999945,35.99110319884321,37.14095565000119,10.383401148095071,2.7487786473669704,1.0,1.0,1.0,"[(4.0, 6.9499999999999895)]",2.9999999999999893,True
15,3,33,1236,40788,81.57600000000001,11.590909090909081,0.0003,0.00036,"[4.0, 8.0]",35.705168230296145,5.449999999999995,33.08816132469329,34.32321282200422,11.125931938207806,3.0101788783648686,1.0,1.0,1.0,"[(4.0, 6.79999999999999)]",2.84999999999999,True
15,3,33,1236,40788,81.57600000000001,11.60121212121211,0.0003,0.00036,"[4.0, 8.0]",32.618520028263966,5.399999999999995,29.862751537909116,31.15783800906151,11.39123258717115,3.1176844336793845,1.0,1.0,1.0,"[(4.0, 6.74999999999999)]",2.79999999999999,True
15,3,33,1236,40788,81.57600000000001,11.61151515151514,0.0003,0.00036,"[4.0, 8.0]",27.997042325976093,5.349999999999995,25.18569167288686,26.43219168657904,11.430031034860598,3.1500362910064097,1.0,0.9876543209876543,0.8888888888888888,"[(4.0, 6.69999999999999)]",2.7499999999999902,True
15,3,33,1236,40788,81.57600000000001,11.62181818181817,0.0003,0.00036,"[4.0, 8.0]",23.699543355534225,5.299999999999995,20.896083556943246,22.184171247770166,11.364508831198014,3.1375762079790546,0.9135802469135802,0.8518518518518519,0.7160493827160493,"[(4.0, 6.69999999999999)]",2.7499999999999902,True
15,3,33,1236,40788,81.57600000000001,11.6321212121212,0.0003,0.00036,"[4.0, 8.0]",16.928603578483816,5.299999999999995,14.075146449391482,15.434993817876428,11.843814968169346,3.2438025415016645,0.5679012345679012,0.0,0.0,"[(4.0, 6.69999999999999)]",2.7499999999999902,True
15,3,33,1236,40788,81.57600000000001,11.64242424242423,0.0003,0.00036,"[4.0, 8.0]",10.69980244394501,5.299999999999995,7.626735277127349,9.086695947037223,10.698625057501129,3.414945844547446,0.0,0.0,0.0,"[(4.0, 6.599999999999991)]",2.6499999999999906,True
15,3,33,1236,40788,81.57600000000001,11.65272727272726,0.0003,0.00036,"[4.0, 8.0]",13.671303034825693,7.999999999999986,3.2927188892188743,1.272067840173354,13.59107240519048,3.998575383564434,0.0,0.0,0.0,"[(7.699999999999987, 7.999999999999986)]",0.34999999999999876,True
15,3,33,1236,40788,81.57600000000001,11.66303030303029,0.0003,0.00036,"[4.0, 8.0]",25.551461362692006,7.999999999999986,18.616851481117322,17.304411574748386,9.534890357025006,2.849777480599361,1.0,0.5679012345679012,0.2716049382716049,"[(7.449999999999988, 7.999999999999986)]",0.5999999999999979,True
15,3,33,1236,40788,81.57600000000001,11.67333333333332,0.0003,0.00036,"[4.0, 8.0]",14.509504457541293,4.299999999999999,13.469679576201587,13.609868399118008,2.5190562648087518,0.853838418388023,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,3,33,1236,40788,81.57600000000001,11.68363636363635,0.0003,0.00036,"[4.0, 8.0]",8.793783789893832,5.899999999999993,7.727776888811583,8.069455070357371,3.732822471231688,1.003726921019166,0.0,0.0,0.0,"[(4.0, 7.749999999999987)]",3.7999999999999865,True
15,3,33,1236,40788,81.57600000000001,11.69393939393938,0.0003,0.00036,"[4.0, 8.0]",6.015200968456024,5.949999999999993,5.553964353306494,5.683841968149538,1.422982784662306,0.3970368694096837,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.05,0.0003,0.00036,"[4.0, 8.0]",37.84026202150129,5.199999999999996,34.59607954848105,36.51707568380297,13.905172323313579,3.9199592503029437,1.0,1.0,1.0,"[(4.0, 6.549999999999991)]",2.5999999999999908,True
15,4,34,1200,40800,81.60000000000001,11.06,0.0003,0.00036,"[4.0, 8.0]",36.746377577910955,5.099999999999996,33.412470507033795,35.40566000336031,13.996252646632993,3.9688443636833886,1.0,1.0,1.0,"[(4.0, 6.549999999999991)]",2.5999999999999908,True
15,4,34,1200,40800,81.60000000000001,11.07,0.0003,0.00036,"[4.0, 8.0]",35.36373131133624,5.149999999999996,31.958007190955556,33.93382660824611,14.032825708862546,4.00024129344042,1.0,1.0,1.0,"[(4.0, 6.499999999999991)]",2.549999999999991,True
15,4,34,1200,40800,81.60000000000001,11.08,0.0003,0.00036,"[4.0, 8.0]",33.62993230544011,5.099999999999996,30.17982822651064,32.17067658454163,13.995928605921598,4.007939250316073,1.0,1.0,0.9876543209876543,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.09,0.0003,0.00036,"[4.0, 8.0]",31.808052629806905,5.049999999999996,28.34598856702317,30.37004002930072,13.886297333316087,3.9900319127731203,1.0,1.0,0.9382716049382716,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.1,0.0003,0.00036,"[4.0, 8.0]",30.029212629128253,5.049999999999996,26.578028841633124,28.55546947256904,13.730426336098326,3.9545471908946603,1.0,0.9753086419753086,0.8888888888888888,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.11,0.0003,0.00036,"[4.0, 8.0]",28.002839242599006,4.9999999999999964,24.580003670850537,26.51535778237101,13.52706117057009,3.9064417000619054,0.9753086419753086,0.9259259259259259,0.8271604938271605,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.12,0.0003,0.00036,"[4.0, 8.0]",25.42293179374837,4.9999999999999964,22.04200528888842,24.009422097842005,13.29809394160542,3.847728949217567,0.9135802469135802,0.8518518518518519,0.7407407407407407,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.129999999999999,0.0003,0.00036,"[4.0, 8.0]",22.69435653285958,4.9999999999999964,19.35815647763266,21.311702604593247,13.08107385392087,3.789853185551169,0.8271604938271605,0.7530864197530864,0.5925925925925926,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.139999999999999,0.0003,0.00036,"[4.0, 8.0]",20.171100468226804,4.949999999999997,16.871330466722924,18.78264608977904,12.939635787935204,3.748432226793249,0.7283950617283951,0.6296296296296297,0.1728395061728395,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.149999999999999,0.0003,0.00036,"[4.0, 8.0]",17.2556250264497,4.949999999999997,13.966250130949172,15.848834895076905,12.91755121615087,3.7435889991955205,0.5679012345679012,0.2345679012345679,0.0,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.159999999999998,0.0003,0.00036,"[4.0, 8.0]",13.414634045094013,4.899999999999997,10.065063942362245,11.953014963641845,12.699377041026306,3.799639217899828,0.0,0.0,0.0,"[(4.0, 6.449999999999991)]",2.499999999999991,True
15,4,34,1200,40800,81.60000000000001,11.169999999999998,0.0003,0.00036,"[4.0, 8.0]",9.5371475025469,4.899999999999997,6.303283287856555,7.943382436845829,9.534519454536127,3.3962660524143864,0.0,0.0,0.0,"[(4.0, 6.3999999999999915)]",2.4499999999999913,True
15,4,34,1200,40800,81.60000000000001,11.179999999999998,0.0003,0.00036,"[4.0, 8.0]",5.382289991867233,7.999999999999986,3.2736168432512986,4.01811847675399,5.377789767678221,1.8429665149996333,0.0,0.0,0.0,"[(4.0, 6.249999999999992), (7.649999999999987, 7.999999999999986)]",2.6999999999999904,True
15,4,34,1200,40800,81.60000000000001,11.189999999999998,0.0003,0.00036,"[4.0, 8.0]",12.343128553754967,7.999999999999986,3.111192798397356,1.0025065460933515,12.325154859601556,3.8135368118349287,0.0,0.0,0.0,"[(7.599999999999987, 7.999999999999986)]",0.4499999999999984,True
15,4,34,1200,40800,81.60000000000001,11.199999999999998,0.0003,0.00036,"[4.0, 8.0]",19.268167731898927,7.999999999999986,11.354281726332578,10.02480435784806,11.27829450277259,3.4787376958831793,0.19753086419753085,0.09876543209876543,0.0,"[(7.499999999999988, 7.999999999999986)]",0.549999999999998,True
15,4,34,1200,40800,81.60000000000001,11.209999999999997,0.0003,0.00036,"[4.0, 8.0]",25.097289781037123,7.999999999999986,18.55819340781465,17.51033417434337,9.400957390311252,2.903791494502033,1.0,0.5555555555555556,0.2962962962962963,"[(7.349999999999988, 7.999999999999986)]",0.6999999999999975,True
15,4,34,1200,40800,81.60000000000001,11.219999999999997,0.0003,0.00036,"[4.0, 8.0]",25.055814561709457,7.549999999999987,23.41802700128843,23.683820839780253,4.519191559864311,1.4297941130422809,1.0,1.0,1.0,"[(4.899999999999997, 7.999999999999986)]",3.149999999999989,True
15,4,34,1200,40800,81.60000000000001,11.229999999999997,0.0003,0.00036,"[4.0, 8.0]",14.114299728588165,4.649999999999998,13.977762484875102,14.00573686843214,0.5951864657451065,0.13345939445393745,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.239999999999997,0.0003,0.00036,"[4.0, 8.0]",2.9907878363579643,4.0,2.4483967814396026,2.41890337655362,0.9155116121742073,0.20335328497617686,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.249999999999996,0.0003,0.00036,"[4.0, 8.0]",6.228450500623453,7.999999999999986,5.603509189006932,5.531198076269299,0.7496472447946809,0.1657289104829548,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.259999999999996,0.0003,0.00036,"[4.0, 8.0]",5.733989071440339,5.649999999999994,5.25089979053745,5.460160165403853,2.284267433176674,0.560450774675586,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.269999999999996,0.0003,0.00036,"[4.0, 8.0]",4.615408441752359,7.999999999999986,3.102777547498337,2.929360038602204,2.0221763775182646,0.5327013806382627,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.279999999999996,0.0003,0.00036,"[4.0, 8.0]",4.266866648426911,5.649999999999994,3.6049287286606546,3.8660756338886375,2.8582443147490224,0.7255554302923176,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.289999999999996,0.0003,0.00036,"[4.0, 8.0]",4.380408430639589,7.999999999999986,3.0122108158819434,2.8459681492265174,1.9244371211623732,0.5337060910227949,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.299999999999995,0.0003,0.00036,"[4.0, 8.0]",2.4809646095193596,5.649999999999994,1.7586374178241901,1.9972103202308036,2.433437964602797,0.70189269776431,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.309999999999995,0.0003,0.00036,"[4.0, 8.0]",3.93207644414874,7.999999999999986,3.00568769995202,2.8899252877377934,1.401863615552338,0.4206813144804378,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.319999999999995,0.0003,0.00036,"[4.0, 8.0]",1.8024673620293599,5.649999999999994,1.1531575310931246,1.3176825087260107,1.8023593449986246,0.579413863762558,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.329999999999995,0.0003,0.00036,"[4.0, 8.0]",3.350176279232189,7.649999999999987,2.997264232569177,2.9725957655811097,0.6469189735137753,0.2235540933621241,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.339999999999995,0.0003,0.00036,"[4.0, 8.0]",2.096268425686708,5.649999999999994,1.4595797019044972,1.6522122945910878,2.081408493795434,0.6129233602349579,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,4,34,1200,40800,81.60000000000001,11.349999999999994,0.0003,0.00036,"[4.0, 8.0]",2.5200034582874546,7.999999999999986,1.3578678938495397,1.2202283510811456,1.706418441715223,0.5023517794955388,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.734285714285715,0.0003,0.00036,"[4.0, 8.0]",13.853408831193958,7.999999999999986,6.380158205205623,5.51585849778906,11.737225598394911,3.6586732575461873,0.0,0.0,0.0,"[(7.349999999999988, 7.999999999999986)]",0.6999999999999975,True
15,5,35,1166,40810,81.62,10.744,0.0003,0.00036,"[4.0, 8.0]",18.08468852085483,7.999999999999986,11.92269907721304,11.33461381111794,10.1098612551025,3.081999287754741,0.20987654320987653,0.07407407407407407,0.0,"[(7.199999999999989, 7.999999999999986)]",0.849999999999997,True
15,5,35,1166,40810,81.62,10.753714285714285,0.0003,0.00036,"[4.0, 8.0]",22.243443783714394,7.999999999999986,17.111666185533952,16.69164509134871,8.753639286516187,2.6392264895705293,0.7037037037037037,0.4691358024691358,0.19753086419753085,"[(6.999999999999989, 7.999999999999986)]",1.0499999999999963,True
15,5,35,1166,40810,81.62,10.76342857142857,0.0003,0.00036,"[4.0, 8.0]",26.107343688514526,7.999999999999986,21.792764641509965,21.534399849599225,7.757538916614589,2.322951609023143,1.0,1.0,0.7037037037037037,"[(6.74999999999999, 7.999999999999986)]",1.2999999999999954,True
15,5,35,1166,40810,81.62,10.773142857142854,0.0003,0.00036,"[4.0, 8.0]",29.241798814533002,7.999999999999986,25.43532257275379,25.250720861586217,6.9487830001069995,2.041917227468489,1.0,1.0,1.0,"[(6.549999999999991, 7.999999999999986)]",1.4999999999999947,True
15,5,35,1166,40810,81.62,10.78285714285714,0.0003,0.00036,"[4.0, 8.0]",26.58458281848814,7.999999999999986,18.749959185954307,17.215907093174245,10.680779866104482,3.1715240254949273,1.0,0.5185185185185185,0.2962962962962963,"[(7.549999999999987, 7.999999999999986)]",0.4999999999999982,True
15,5,35,1166,40810,81.62,10.792571428571424,0.0003,0.00036,"[4.0, 8.0]",13.82308433308977,4.849999999999997,13.135403459062783,13.794422750313188,8.236376342467997,1.5744444543589404,0.0,0.0,0.0,"[(4.0, 7.649999999999987)]",3.699999999999987,True
15,5,35,1166,40810,81.62,10.80228571428571,0.0003,0.00036,"[4.0, 8.0]",11.089362646838723,7.999999999999986,2.5320011042452,0.907612751060296,11.079559260696394,3.280415525090771,0.0,0.0,0.0,"[(7.599999999999987, 7.999999999999986)]",0.4499999999999984,True
15,5,35,1166,40810,81.62,10.811999999999994,0.0003,0.00036,"[4.0, 8.0]",9.507747396321605,5.399999999999995,8.203286716455011,9.105078712316367,8.68848037305495,2.024394887334171,0.0,0.0,0.0,"[(4.0, 7.399999999999988)]",3.4499999999999877,True
15,5,35,1166,40810,81.62,10.821714285714279,0.0003,0.00036,"[4.0, 8.0]",8.713620626588344,7.949999999999986,6.157698999970777,5.764579642741015,3.971755521311879,1.2975193296126175,0.0,0.0,0.0,"[(4.0, 4.399999999999999), (6.3999999999999915, 7.999999999999986)]",2.0999999999999925,True
15,5,35,1166,40810,81.62,10.831428571428564,0.0003,0.00036,"[4.0, 8.0]",4.407324556537318,5.399999999999995,2.8750960956420624,3.2816365798906224,4.403267027117065,1.4175237963088065,0.0,0.0,0.0,"[(4.0, 6.999999999999989), (7.849999999999986, 7.999999999999986)]",3.2499999999999885,True
15,5,35,1166,40810,81.62,10.841142857142849,0.0003,0.00036,"[4.0, 8.0]",7.083047285607086,4.899999999999997,6.606187725358143,7.043593278967467,4.201740655087035,0.9342721906419452,0.0,0.0,0.0,"[(4.0, 7.7999999999999865)]",3.8499999999999863,True
15,5,35,1166,40810,81.62,10.850857142857134,0.0003,0.00036,"[4.0, 8.0]",6.34430437719606,7.899999999999986,3.9440564897386365,3.5988248275819137,3.751315721144162,1.2371359801666066,0.0,0.0,0.0,"[(4.0, 4.499999999999998), (6.349999999999992, 7.999999999999986)]",2.249999999999992,True
15,5,35,1166,40810,81.62,10.860571428571419,0.0003,0.00036,"[4.0, 8.0]",2.8553957493224496,5.449999999999995,1.7623454943782502,2.0113743331805445,2.855367945488253,0.9306957275982704,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.870285714285703,0.0003,0.00036,"[4.0, 8.0]",5.478158527891318,5.399999999999995,4.896266950699302,5.380582876870173,4.329909891661953,1.0244086542253945,0.0,0.0,0.0,"[(4.0, 7.749999999999987)]",3.7999999999999865,True
15,5,35,1166,40810,81.62,10.879999999999988,0.0003,0.00036,"[4.0, 8.0]",4.947509003123417,7.649999999999987,3.667085900570466,3.512277835118422,2.194661699500046,0.7528816811329732,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.889714285714273,0.0003,0.00036,"[4.0, 8.0]",3.0377080165017514,7.999999999999986,0.8725190594664775,0.8799914709418694,3.0371854364892963,0.6418914943865408,0.0,0.0,0.0,"[(4.0, 6.89999999999999), (7.149999999999989, 7.999999999999986)]",3.8499999999999863,True
15,5,35,1166,40810,81.62,10.899428571428558,0.0003,0.00036,"[4.0, 8.0]",4.296692118089536,5.449999999999995,3.448265824966349,4.001212198730767,4.264292162219415,1.1766241294901725,0.0,0.0,0.0,"[(4.0, 7.599999999999987)]",3.649999999999987,True
15,5,35,1166,40810,81.62,10.909142857142843,0.0003,0.00036,"[4.0, 8.0]",3.9578402591863253,7.399999999999988,3.2000940493271286,3.1756445763143253,1.3612516553205647,0.45591446148045645,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.918857142857128,0.0003,0.00036,"[4.0, 8.0]",2.9932907074684927,7.999999999999986,0.5374357955353356,0.34344647572912174,2.9931483081424752,0.7053276219616779,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.928571428571413,0.0003,0.00036,"[4.0, 8.0]",3.2828650004568285,5.449999999999995,2.383001543809136,2.8424870231403583,3.2827549842553565,1.0467372820738667,0.0,0.0,0.0,"[(4.0, 7.599999999999987)]",3.649999999999987,True
15,5,35,1166,40810,81.62,10.938285714285698,0.0003,0.00036,"[4.0, 8.0]",3.1797829496708783,7.349999999999988,2.4994561202576246,2.4650939916345953,1.222291601775742,0.4098678830651539,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.947999999999983,0.0003,0.00036,"[4.0, 8.0]",2.659414904146023,7.999999999999986,0.4452006959361454,0.16513859351051446,2.659393973433634,0.6939819838403789,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.957714285714268,0.0003,0.00036,"[4.0, 8.0]",2.8169107752041587,5.449999999999995,2.128143227798007,2.5242088964013867,2.815185593377694,0.8707952527761801,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.967428571428552,0.0003,0.00036,"[4.0, 8.0]",2.57413146197199,7.449999999999988,1.8162221808667427,1.7855608531885063,1.3419539284461237,0.451783570796104,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.977142857142837,0.0003,0.00036,"[4.0, 8.0]",1.7303904644512258,7.999999999999986,0.554610579569571,0.5730053875823862,1.7299974749392173,0.3864489724129887,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.986857142857122,0.0003,0.00036,"[4.0, 8.0]",2.3341834281587674,6.199999999999992,1.9877779897699324,2.3100207684149163,2.283370134446402,0.6090340070214674,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,10.996571428571407,0.0003,0.00036,"[4.0, 8.0]",1.995413570400619,7.949999999999986,0.48045312983324606,0.14837644351329574,1.9953456944449586,0.6382309311618678,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,11.006285714285692,0.0003,0.00036,"[4.0, 8.0]",1.828364359741509,5.499999999999995,1.2228625595989626,1.468633307269418,1.8273493462431618,0.6105600012694914,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,11.015999999999977,0.0003,0.00036,"[4.0, 8.0]",1.7842595092931108,7.499999999999988,1.0867148992194213,1.0209298194223135,1.2043337042391573,0.40708354037722283,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
15,5,35,1166,40810,81.62,11.025714285714262,0.0003,0.00036,"[4.0, 8.0]",1.4370292154120055,5.499999999999995,0.904135807804977,1.0482950674458873,1.4367553601807628,0.48107473251576777,0.0,0.0,0.0,"[(4.0, 7.999999999999986)]",4.049999999999986,True
16,3,35,1166,40810,81.62,10.734285714285715,0.0003,0.00036,"[4.0, 8.0]",44.916250125043746,7.449999999999988,37.43800476540089,36.132059705843,12.73312200376958,4.731984789830661,1.0,1.0,1.0,"[(6.84999999999999, 7.899999999999986)]",1.099999999999996,True
16,3,35,1166,40810,81.62,10.744,0.0003,0.00036,"[4.0, 8.0]",44.85404070642481,7.399999999999988,37.603762540034765,36.377803387331625,12.380657521892637,4.595671647852732,1.0,1.0,1.0,"[(6.79999999999999, 7.849999999999986)]",1.099999999999996,True
16,3,35,1166,40810,81.62,10.753714285714285,0.0003,0.00036,"[4.0, 8.0]",44.78828631465477,7.399999999999988,37.76885470534777,36.62448131958252,12.017161434341588,4.456998972565736,1.0,1.0,1.0,"[(6.79999999999999, 7.849999999999986)]",1.099999999999996,True
16,3,35,1166,40810,81.62,10.76342857142857,0.0003,0.00036,"[4.0, 8.0]",44.71189976743639,7.399999999999988,37.943943016166116,36.892895699446385,11.627201067645558,4.308874120046031,1.0,1.0,1.0,"[(6.74999999999999, 7.849999999999986)]",1.149999999999996,True
16,3,35,1166,40810,81.62,10.773142857142854,0.0003,0.00036,"[4.0, 8.0]",44.640131789865904,7.349999999999988,38.13546534282373,37.18551504324872,11.207253766966055,4.144200530355537,1.0,1.0,1.0,"[(6.69999999999999, 7.849999999999986)]",1.1999999999999957,True
16,3,35,1166,40810,81.62,10.78285714285714,0.0003,0.00036,"[4.0, 8.0]",44.5510548626125,7.349999999999988,38.349484950369074,37.523950837067666,10.721887738021103,3.9570770242393407,1.0,1.0,1.0,"[(6.649999999999991, 7.7999999999999865)]",1.1999999999999957,True
16,3,35,1166,40810,81.62,10.792571428571424,0.0003,0.00036,"[4.0, 8.0]",44.45931702787786,7.299999999999988,38.58865946739076,37.911439689030466,10.180324638559085,3.7435778570691625,1.0,1.0,1.0,"[(6.599999999999991, 7.7999999999999865)]",1.2499999999999956,True
16,3,35,1166,40810,81.62,10.80228571428571,0.0003,0.00036,"[4.0, 8.0]",44.35215992508566,7.2499999999999885,38.847201252154974,38.34303870012973,9.574089822945275,3.5037914278390234,1.0,1.0,1.0,"[(6.549999999999991, 7.7999999999999865)]",1.2999999999999954,True
16,3,35,1166,40810,81.62,10.811999999999994,0.0003,0.00036,"[4.0, 8.0]",44.238625660766324,7.199999999999989,39.1061375149246,38.54703839469464,8.936491697941065,3.2551572495110133,1.0,1.0,1.0,"[(6.449999999999991, 7.749999999999987)]",1.3499999999999952,True
16,3,35,1166,40810,81.62,10.821714285714279,0.0003,0.00036,"[4.0, 8.0]",44.12597466898532,7.149999999999989,39.34403438185467,38.74425048794886,8.318836356441395,3.0173332735127274,1.0,1.0,1.0,"[(6.3999999999999915, 7.699999999999987)]",1.3499999999999952,True
16,3,35,1166,40810,81.62,10.831428571428564,0.0003,0.00036,"[4.0, 8.0]",44.00636449174637,7.099999999999989,39.58019834892918,38.99563840342416,7.664104536737547,2.774176332441154,1.0,1.0,1.0,"[(6.299999999999992, 7.699999999999987)]",1.4499999999999948,True
16,3,35,1166,40810,81.62,10.841142857142849,0.0003,0.00036,"[4.0, 8.0]",43.868278224626096,7.049999999999989,39.8268197981437,39.31811220080995,7.113600291266138,2.5161015004339204,1.0,1.0,1.0,"[(6.199999999999992, 7.649999999999987)]",1.4999999999999947,True
16,3,35,1166,40810,81.62,10.850857142857134,0.0003,0.00036,"[4.0, 8.0]",43.699144568590256,6.9499999999999895,40.07215071064966,39.55778197118096,7.705789075445786,2.2660177766529044,1.0,1.0,1.0,"[(6.049999999999993, 7.599999999999987)]",1.5999999999999943,True
16,3,35,1166,40810,81.62,10.860571428571419,0.0003,0.00036,"[4.0, 8.0]",43.511287171890615,6.84999999999999,40.28009038944393,39.87612860782546,8.393855177105294,2.085054111597068,1.0,1.0,1.0,"[(5.849999999999993, 7.549999999999987)]",1.7499999999999938,True
