frequency_GHz,S21_db,k_star
0.7200000000000005,-0.12031675377632223,9.441089110599765e-07
0.7220000000000005,-0.09832749950402049,8.638752455230117e-07
0.7240000000000005,-0.0253273615938884,8.686165685516459e-07
0.7260000000000004,-0.0032960434448332902,9.589911827718317e-07
0.7280000000000004,-0.06324155555468976,1.0151307626524858e-06
0.7300000000000004,-0.12103421192660967,9.655869194951164e-07
0.7320000000000004,-0.09633027370470261,8.865190004661572e-07
0.7340000000000004,-0.02338220664470768,8.948255161358998e-07
0.7360000000000004,-0.004129364257991955,9.86231152074607e-07
0.7380000000000004,-0.06567111047968241,1.0394543358558175e-06
0.7400000000000004,-0.12165982930101404,9.872060607787198e-07
0.7420000000000004,-0.09427866390769062,9.094347013143336e-07
0.7440000000000004,-0.021496509736242522,9.213032842831856e-07
0.7460000000000004,-0.0050531402754870145,1.0136047801020953e-06
0.7480000000000004,-0.06809464906370685,1.063836541572924e-06
0.7500000000000004,-0.12219255627254322,1.0089731530245685e-06
0.7520000000000004,-0.09217577697677273,9.326273757177123e-07
0.7540000000000004,-0.019673290999220782,9.480493916927402e-07
0.7560000000000004,-0.006065981637974019,1.0411100799965697e-06
0.7580000000000005,-0.0705083850134411,1.0882801148217464e-06
0.7600000000000005,-0.12263148239102796,1.030895065465276e-06
0.7620000000000005,-0.09002480529569276,9.561019051074898e-07
0.7640000000000005,-0.0179154790528378,9.75063209300922e-07
0.7660000000000005,-0.007166356046306681,1.0687451328910552e-06
0.7680000000000005,-0.07290854354785463,1.1127879729093057e-06
0.7700000000000005,-0.12297583867675847,1.0529787119878398e-06
0.7720000000000005,-0.08782902253345684,9.798630204345404e-07
0.7740000000000005,-0.016225906263016662,1.0023439645295493e-06
0.7760000000000005,-0.0083525912600249,1.096508094885519e-06
0.7780000000000005,-0.07529136690949112,1.1373632148670501e-06
0.7800000000000005,-0.12322499845766659,1.07523104460501e-06
0.7820000000000005,-0.08559177890808042,1.0039152980936827e-06
0.7840000000000005,-0.014607303933867267,1.0298907457901088e-06
0.7860000000000005,-0.009622877169885535,1.1243972039111719e-06
0.7880000000000005,-0.07765312038401877,1.1620091205644112e-06
0.7900000000000005,-0.12337847893912318,1.0976590468468606e-06
0.7920000000000005,-0.08331649650331542,1.0282631560569813e-06
0.7940000000000005,-0.013062297559724625,1.05770250722996e-06
0.7960000000000005,-0.010975268548147631,1.1524107864551228e-06
0.7980000000000005,-0.07999009769629023,1.1867291496063873e-06
0.8000000000000005,-0.12343594235264822,1.1202697271003176e-06
0.8020000000000005,-0.08100666416647868,1.0529108502221537e-06
0.8040000000000005,-0.011593402402170237,1.0857780737083891e-06
0.8060000000000005,-0.012407687986670872,1.1805472641896256e-06
0.8080000000000005,-0.08229862702169728,1.2115269399440298e-06
0.8100000000000005,-0.12339719655189837,1.1430701118801678e-06
0.8120000000000005,-0.0786658327447698,1.077862470963073e-06
0.8140000000000005,-0.010203018977239697,1.114116146033739e-06
0.8160000000000005,-0.01391792867577019,1.2088051604486685e-06
0.8180000000000005,-0.08457507616328921,1.236406306225589e-06
0.8200000000000005,-0.12326219573042722,1.1660672390584326e-06
0.8220000000000005,-0.07629760983560864,1.1031219399118553e-06
0.8240000000000005,-0.008893429081523244,1.1427153063974307e-06
0.8260000000000005,-0.015503657985819045,1.2371831065362965e-06
0.8280000000000005,-0.08681585847442191,1.2613712378839806e-06
0.8300000000000005,-0.1230310411544975,1.1892681510477718e-06
0.8320000000000005,-0.0739056543472666,1.1286930069751358e-06
0.8340000000000005,-0.007666791469910297,1.1715740240569178e-06
0.8360000000000005,-0.01716242075921586,1.265679847913502e-06
0.8380000000000005,-0.08901743810228294,1.28642589698226e-06
0.8400000000000005,-0.12270398099031189,1.2126798879736125e-06
0.8420000000000005,-0.07149367137605793,1.1545792475775932e-06
0.8440000000000005,-0.006525138243005645,1.2006906611947143e-06
0.8460000000000005,-0.018891642983786254,1.294294250170011e-06
0.8480000000000005,-0.09117633563319778,1.311574615791948e-06
0.8500000000000004,-0.12228141070497708,1.2363094807994399e-06
0.8520000000000004,-0.0690654066702406,1.1807840601544065e-06
0.8540000000000006,-0.0054703710962803785,1.2300634790289589e-06
0.8560000000000006,-0.02068863568143153,1.3230253048512192e-06
0.8580000000000007,-0.09328913317294318,1.3368218941293628e-06
0.8600000000000005,-0.12176387277828024,1.2601639444494855e-06
0.8620000000000005,-0.06662464098720836,1.207310663901319e-06
0.8640000000000005,-0.004504257806158809,1.2596906440748984e-06
0.8660000000000005,-0.02255059898612084,1.351872135070889e-06
0.8680000000000005,-0.09535247978520676,1.3621723964516927e-06
0.8700000000000006,-0.12115205627521249,1.2842502709357537e-06
0.8720000000000006,-0.06417518428517843,1.2341620967771041e-06
0.8740000000000006,-0.0036284290030445003,1.2895702346084684e-06
0.8760000000000006,-0.02447462643920154,1.3808340009252226e-06
0.8780000000000006,-0.09736309661471396,1.387630948697198e-06
0.8800000000000006,-0.12044679650593859,1.3085754224529539e-06
0.8820000000000006,-0.0617208702940586,1.2613412137462907e-06
0.8840000000000006,-0.002844375043480768,1.319700247318957e-06
0.8860000000000006,-0.026457709192834706,1.4099103047325937e-06
0.8880000000000006,-0.09931778192973917,1.4132025348998975e-06
0.8900000000000006,-0.11964907396886991,1.3331463245358846e-06
0.8920000000000006,-0.05926555044648618,1.2888506853332704e-06
0.8940000000000006,-0.002153443147444159,1.3500786041099888e-06
0.8960000000000006,-0.028496740818040874,1.4391005960000605e-06
0.8980000000000006,-0.10121341607839701,1.4388922935796092e-06
0.9000000000000006,-0.11876001359827658,1.3579698591916628e-06
0.9020000000000006,-0.056813088132830376,1.3166929964097268e-06
0.9040000000000006,-0.0015568349532243545,1.3807031590548982e-06
0.9060000000000006,-0.030588522035346108,1.468404576212938e-06
0.9080000000000006,-0.10304696642796872,1.4647055138821904e-06
0.9100000000000006,-0.11778088337573141,1.3830528580779239e-06
0.9120000000000006,-0.05436735257539989,1.344870445276966e-06
0.9140000000000006,-0.0010556038130544701,1.4115717055108307e-06
0.9160000000000006,-0.03272976533824455,1.4978221033667624e-06
0.9180000000000006,-0.10481549196338436,1.490647631517683e-06
0.9200000000000006,-0.11671309308081942,1.408402095732196e-06
0.9220000000000006,-0.05193221296500748,1.3733851430336105e-06
0.9240000000000006,-0.0006506528294136425,1.4426819833534069e-06
0.9260000000000006,-0.034917100499162995,1.5273531962589973e-06
0.9280000000000006,-0.1065161479712451,1.5167242244824852e-06
0.9300000000000006,-0.1155581926907428,1.434024282826428e-06
0.9320000000000006,-0.04951153239677875,1.4022390132139087e-06
0.9340000000000006,-0.000342732819095498,1.4740316863397565e-06
0.9360000000000006,-0.037147079200293906,1.5569980385621643e-06
0.9380000000000006,-0.1081461905570506,1.542941008534325e-06
0.9400000000000006,-0.11431787038218914,1.459926059482232e-06
0.9420000000000006,-0.04710916176784861,1.4314337917443673e-06
